t 1 2 3 4 5 6 7 8 9 10 11
0.0105127 -0.878471 -10 -0.101621 0 -0.201634 -0.0912486 0 -0.182464 -0.901627 10 10
0.0105253 -0.878469 -10 -0.101554 0 -0.201586 -0.0912466 0 -0.182463 -0.901579 10 10
0.0105378 -0.878467 -10 -0.101466 0 -0.201515 -0.0912441 0 -0.18246 -0.901509 10 10
0.0105504 -0.878465 -10 -0.101358 0 -0.201425 -0.0912414 0 -0.182458 -0.901419 10 10
0.010563 -0.878462 -10 -0.101235 0 -0.201316 -0.0912384 0 -0.182455 -0.901311 10 10
0.0105755 -0.878459 -10 -0.101098 0 -0.201192 -0.0912353 0 -0.182452 -0.901188 10 10
0.0105881 -0.878456 -10 -0.10095 0 -0.201055 -0.091232 0 -0.182449 -0.901051 10 10
0.0106006 -0.878453 -10 -0.100794 0 -0.200908 -0.0912287 0 -0.182446 -0.900905 10 10
0.0106132 -0.87845 -10 -0.100632 0 -0.200752 -0.0912253 0 -0.182443 -0.90075 10 10
0.0106258 -0.878446 -10 -0.100467 0 -0.200592 -0.091222 0 -0.18244 -0.900591 10 10
0.0106383 -0.878443 -10 -0.100302 0 -0.20043 -0.0912188 0 -0.182436 -0.900429 10 10
0.0106509 -0.87844 -10 -0.100139 0 -0.200267 -0.0912157 0 -0.182433 -0.900267 10 10
0.0106634 -0.878437 -10 -0.0999809 0 -0.200107 -0.0912128 0 -0.18243 -0.900108 10 10
0.010676 -0.878434 -10 -0.0998297 0 -0.199953 -0.0912101 0 -0.182427 -0.899954 10 10
0.0106886 -0.878432 -10 -0.0996873 0 -0.199805 -0.0912077 0 -0.182425 -0.899807 10 10
0.0107011 -0.87843 -10 -0.0995556 0 -0.199667 -0.0912055 0 -0.182423 -0.899669 10 10
0.0107137 -0.878427 -10 -0.0994362 0 -0.199539 -0.0912035 0 -0.18242 -0.899542 10 10
0.0107262 -0.878426 -10 -0.0993303 0 -0.199424 -0.0912019 0 -0.182419 -0.899427 10 10
0.0107388 -0.878424 -10 -0.0992391 0 -0.199322 -0.0912006 0 -0.182417 -0.899326 10 10
0.0107514 -0.878423 -10 -0.0991633 0 -0.199235 -0.0911995 0 -0.182416 -0.899239 10 10
0.0107639 -0.878422 -10 -0.0991034 0 -0.199163 -0.0911988 0 -0.182415 -0.899168 10 10
0.0107765 -0.878421 -10 -0.0990596 0 -0.199107 -0.0911984 0 -0.182414 -0.899112 10 10
0.010789 -0.878421 -10 -0.0990321 0 -0.199067 -0.0911982 0 -0.182414 -0.899071 10 10
0.0108016 -0.878421 -10 -0.0990204 0 -0.199043 -0.0911984 0 -0.182414 -0.899047 10 10
0.0108142 -0.878421 -10 -0.0990241 0 -0.199034 -0.0911987 0 -0.182414 -0.899038 10 10
0.0108267 -0.878421 -10 -0.0990426 0 -0.199041 -0.0911993 0 -0.182414 -0.899045 10 10
0.0108393 -0.878422 -10 -0.0990749 0 -0.199061 -0.0912001 0 -0.182415 -0.899065 10 10
0.0108518 -0.878423 -10 -0.09912 0 -0.199096 -0.0912011 0 -0.182416 -0.899099 10 10
0.0108644 -0.878424 -10 -0.0991766 0 -0.199142 -0.0912023 0 -0.182417 -0.899146 10 10
0.010877 -0.878425 -10 -0.0992433 0 -0.1992 -0.0912036 0 -0.182418 -0.899203 10 10
0.0108895 -0.878426 -10 -0.0993189 0 -0.199267 -0.0912049 0 -0.182419 -0.89927 10 10
0.0109021 -0.878428 -10 -0.0994016 0 -0.199343 -0.0912064 0 -0.182421 -0.899345 10 10
0.0109146 -0.878429 -10 -0.0994901 0 -0.199426 -0.0912079 0 -0.182422 -0.899428 10 10
0.0109272 -0.87843 -10 -0.0995826 0 -0.199514 -0.0912094 0 -0.182423 -0.899515 10 10
0.0109398 -0.878432 -10 -0.0996776 0 -0.199605 -0.091211 0 -0.182425 -0.899606 10 10
0.0109523 -0.878433 -10 -0.0997736 0 -0.199699 -0.0912124 0 -0.182426 -0.8997 10 10
0.0109649 -0.878435 -10 -0.099869 0 -0.199794 -0.0912139 0 -0.182428 -0.899794 10 10
0.0109774 -0.878436 -10 -0.0999624 0 -0.199888 -0.0912153 0 -0.182429 -0.899887 10 10
0.01099 -0.878438 -10 -0.100052 0 -0.199979 -0.0912166 0 -0.182431 -0.899978 10 10
0.0110026 -0.878439 -10 -0.100138 0 -0.200067 -0.0912178 0 -0.182432 -0.900066 10 10
0.0110151 -0.87844 -10 -0.100218 0 -0.20015 -0.0912189 0 -0.182433 -0.900149 10 10
0.0110277 -0.878441 -10 -0.100291 0 -0.200228 -0.0912198 0 -0.182434 -0.900226 10 10
0.0110402 -0.878442 -10 -0.100357 0 -0.200299 -0.0912207 0 -0.182435 -0.900297 10 10
0.0110528 -0.878443 -10 -0.100414 0 -0.200362 -0.0912214 0 -0.182436 -0.90036 10 10
0.0110654 -0.878443 -10 -0.100463 0 -0.200417 -0.0912219 0 -0.182436 -0.900415 10 10
0.0110779 -0.878444 -10 -0.100503 0 -0.200463 -0.0912223 0 -0.182437 -0.900461 10 10
0.0110905 -0.878444 -10 -0.100533 0 -0.200501 -0.0912226 0 -0.182437 -0.900498 10 10
0.011103 -0.878444 -10 -0.100554 0 -0.200529 -0.0912228 0 -0.182438 -0.900526 10 10
0.0111156 -0.878445 -10 -0.100566 0 -0.200548 -0.0912228 0 -0.182438 -0.900545 10 10
0.0111282 -0.878445 -10 -0.100568 0 -0.200558 -0.0912227 0 -0.182438 -0.900555 10 10
0.0111407 -0.878444 -10 -0.100562 0 -0.200558 -0.0912225 0 -0.182438 -0.900556 10 10
0.0111533 -0.878444 -10 -0.100547 0 -0.200551 -0.0912222 0 -0.182437 -0.900548 10 10
0.0111658 -0.878444 -10 -0.100525 0 -0.200535 -0.0912218 0 -0.182437 -0.900533 10 10
0.0111784 -0.878444 -10 -0.100495 0 -0.200511 -0.0912213 0 -0.182437 -0.900509 10 10
0.011191 -0.878443 -10 -0.10046 0 -0.200481 -0.0912208 0 -0.182436 -0.900479 10 10
0.0112035 -0.878442 -10 -0.100418 0 -0.200445 -0.0912202 0 -0.182436 -0.900443 10 10
0.0112161 -0.878442 -10 -0.100372 0 -0.200403 -0.0912196 0 -0.182435 -0.900402 10 10
0.0112286 -0.878441 -10 -0.100323 0 -0.200357 -0.0912189 0 -0.182434 -0.900356 10 10
0.0112412 -0.878441 -10 -0.10027 0 -0.200308 -0.0912182 0 -0.182434 -0.900307 10 10
0.0112538 -0.87844 -10 -0.100216 0 -0.200256 -0.0912175 0 -0.182433 -0.900255 10 10
0.0112663 -0.878439 -10 -0.10016 0 -0.200202 -0.0912168 0 -0.182432 -0.900201 10 10
0.0112789 -0.878439 -10 -0.100104 0 -0.200147 -0.0912161 0 -0.182432 -0.900147 10 10
0.0112914 -0.878438 -10 -0.100049 0 -0.200092 -0.0912155 0 -0.182431 -0.900092 10 10
0.011304 -0.878437 -10 -0.0999959 0 -0.200038 -0.0912149 0 -0.18243 -0.900038 10 10
0.0113166 -0.878437 -10 -0.0999448 0 -0.199986 -0.0912143 0 -0.18243 -0.899986 10 10
0.0113291 -0.878436 -10 -0.0998966 0 -0.199936 -0.0912138 0 -0.182429 -0.899937 10 10
0.0113417 -0.878436 -10 -0.0998521 0 -0.199889 -0.0912133 0 -0.182429 -0.89989 10 10
0.0113542 -0.878435 -10 -0.0998116 0 -0.199846 -0.0912129 0 -0.182428 -0.899847 10 10
0.0113668 -0.878435 -10 -0.0997757 0 -0.199807 -0.0912125 0 -0.182428 -0.899808 10 10
0.0113794 -0.878435 -10 -0.0997447 0 -0.199773 -0.0912122 0 -0.182428 -0.899774 10 10
0.0113919 -0.878434 -10 -0.0997188 0 -0.199743 -0.091212 0 -0.182427 -0.899744 10 10
0.0114045 -0.878434 -10 -0.0996984 0 -0.199718 -0.0912118 0 -0.182427 -0.89972 10 10
0.011417 -0.878434 -10 -0.0996833 0 -0.199699 -0.0912117 0 -0.182427 -0.899701 10 10
0.0114296 -0.878434 -10 -0.0996738 0 -0.199685 -0.0912116 0 -0.182427 -0.899687 10 10
0.0114422 -0.878434 -10 -0.0996695 0 -0.199677 -0.0912116 0 -0.182427 -0.899678 10 10
0.0114547 -0.878434 -10 -0.0996705 0 -0.199674 -0.0912117 0 -0.182427 -0.899675 10 10
0.0114673 -0.878434 -10 -0.0996765 0 -0.199676 -0.0912118 0 -0.182427 -0.899677 10 10
0.0114798 -0.878434 -10 -0.0996872 0 -0.199683 -0.0912119 0 -0.182427 -0.899684 10 10
0.0114924 -0.878434 -10 -0.0997022 0 -0.199694 -0.0912121 0 -0.182427 -0.899695 10 10
0.011505 -0.878434 -10 -0.099721 0 -0.199709 -0.0912124 0 -0.182427 -0.89971 10 10
0.0115175 -0.878435 -10 -0.0997434 0 -0.199729 -0.0912126 0 -0.182428 -0.89973 10 10
0.0115301 -0.878435 -10 -0.0997687 0 -0.199751 -0.0912129 0 -0.182428 -0.899752 10 10
0.0115426 -0.878435 -10 -0.0997965 0 -0.199777 -0.0912132 0 -0.182428 -0.899777 10 10
0.0115552 -0.878435 -10 -0.0998262 0 -0.199804 -0.0912135 0 -0.182428 -0.899805 10 10
0.0115678 -0.878436 -10 -0.0998573 0 -0.199834 -0.0912138 0 -0.182429 -0.899834 10 10
0.0115803 -0.878436 -10 -0.0998893 0 -0.199865 -0.0912141 0 -0.182429 -0.899865 10 10
0.0115929 -0.878436 -10 -0.0999217 0 -0.199896 -0.0912145 0 -0.182429 -0.899897 10 10
0.0116054 -0.878437 -10 -0.0999539 0 -0.199928 -0.0912148 0 -0.18243 -0.899928 10 10
0.011618 -0.878437 -10 -0.0999854 0 -0.19996 -0.0912151 0 -0.18243 -0.89996 10 10
0.0116306 -0.878437 -10 -0.100016 0 -0.199991 -0.0912153 0 -0.18243 -0.89999 10 10
0.0116431 -0.878437 -10 -0.100045 0 -0.20002 -0.0912156 0 -0.18243 -0.90002 10 10
0.0116557 -0.878438 -10 -0.100072 0 -0.200049 -0.0912158 0 -0.182431 -0.900048 10 10
0.0116682 -0.878438 -10 -0.100097 0 -0.200075 -0.091216 0 -0.182431 -0.900074 10 10
0.0116808 -0.878438 -10 -0.100119 0 -0.200099 -0.0912162 0 -0.182431 -0.900098 10 10
0.0116934 -0.878438 -10 -0.100138 0 -0.20012 -0.0912164 0 -0.182431 -0.90012 10 10
0.0117059 -0.878438 -10 -0.100155 0 -0.200139 -0.0912165 0 -0.182431 -0.900138 10 10
0.0117185 -0.878438 -10 -0.100168 0 -0.200155 -0.0912166 0 -0.182432 -0.900154 10 10
0.011731 -0.878439 -10 -0.100179 0 -0.200168 -0.0912167 0 -0.182432 -0.900167 10 10
0.0117436 -0.878439 -10 -0.100186 0 -0.200177 -0.0912167 0 -0.182432 -0.900176 10 10
0.0117562 -0.878439 -10 -0.10019 0 -0.200184 -0.0912167 0 -0.182432 -0.900183 10 10
0.0117687 -0.878439 -10 -0.100191 0 -0.200187 -0.0912167 0 -0.182432 -0.900186 10 10
0.0117813 -0.878439 -10 -0.100189 0 -0.200188 -0.0912167 0 -0.182432 -0.900187 10 10
0.0117938 -0.878439 -10 -0.100184 0 -0.200185 -0.0912166 0 -0.182432 -0.900184 10 10
0.0118064 -0.878439 -10 -0.100177 0 -0.20018 -0.0912165 0 -0.182432 -0.900179 10 10
0.011819 -0.878438 -10 -0.100167 0 -0.200172 -0.0912165 0 -0.182432 -0.900171 10 10
0.0118315 -0.878438 -10 -0.100155 0 -0.200162 -0.0912163 0 -0.182432 -0.900161 10 10
0.0118441 -0.878438 -10 -0.100141 0 -0.20015 -0.0912162 0 -0.182431 -0.900149 10 10
0.0118566 -0.878438 -10 -0.100126 0 -0.200136 -0.0912161 0 -0.182431 -0.900136 10 10
0.0118692 -0.878438 -10 -0.100109 0 -0.200121 -0.091216 0 -0.182431 -0.90012 10 10
0.0118818 -0.878438 -10 -0.100092 0 -0.200104 -0.0912158 0 -0.182431 -0.900104 10 10
0.0118943 -0.878438 -10 -0.100073 0 -0.200086 -0.0912157 0 -0.182431 -0.900086 10 10
0.0119069 -0.878438 -10 -0.100055 0 -0.200068 -0.0912155 0 -0.182431 -0.900068 10 10
0.0119194 -0.878437 -10 -0.100036 0 -0.20005 -0.0912154 0 -0.182431 -0.90005 10 10
0.011932 -0.878437 -10 -0.100017 0 -0.200031 -0.0912152 0 -0.18243 -0.900031 10 10
0.0119446 -0.878437 -10 -0.0999992 0 -0.200013 -0.0912151 0 -0.18243 -0.900013 10 10
0.0119571 -0.878437 -10 -0.0999819 0 -0.199996 -0.091215 0 -0.18243 -0.899996 10 10
0.0119697 -0.878437 -10 -0.0999656 0 -0.199979 -0.0912149 0 -0.18243 -0.899979 10 10
0.0119822 -0.878437 -10 -0.0999505 0 -0.199963 -0.0912148 0 -0.18243 -0.899963 10 10
0.0119948 -0.878437 -10 -0.0999368 0 -0.199948 -0.0912147 0 -0.18243 -0.899948 10 10
0.0120074 -0.878437 -10 -0.0999246 0 -0.199935 -0.0912146 0 -0.18243 -0.899935 10 10
0.0120199 -0.878437 -10 -0.0999141 0 -0.199923 -0.0912145 0 -0.18243 -0.899924 10 10
0.0120325 -0.878437 -10 -0.0999053 0 -0.199913 -0.0912145 0 -0.18243 -0.899914 10 10
0.012045 -0.878436 -10 -0.0998983 0 -0.199905 -0.0912144 0 -0.18243 -0.899905 10 10
0.0120576 -0.878436 -10 -0.0998931 0 -0.199898 -0.0912144 0 -0.18243 -0.899899 10 10
0.0120702 -0.878436 -10 -0.0998898 0 -0.199894 -0.0912144 0 -0.18243 -0.899894 10 10
0.0120827 -0.878436 -10 -0.0998883 0 -0.199891 -0.0912144 0 -0.18243 -0.899891 10 10
0.0120953 -0.878436 -10 -0.0998886 0 -0.199889 -0.0912144 0 -0.18243 -0.89989 10 10
0.0121078 -0.878436 -10 -0.0998905 0 -0.19989 -0.0912144 0 -0.18243 -0.89989 10 10
0.0121204 -0.878436 -10 -0.099894 0 -0.199892 -0.0912145 0 -0.18243 -0.899893 10 10
0.012133 -0.878436 -10 -0.099899 0 -0.199896 -0.0912145 0 -0.18243 -0.899896 10 10
0.0121455 -0.878437 -10 -0.0999053 0 -0.199901 -0.0912145 0 -0.18243 -0.899901 10 10
0.0121581 -0.878437 -10 -0.0999128 0 -0.199907 -0.0912146 0 -0.18243 -0.899908 10 10
0.0121706 -0.878437 -10 -0.0999212 0 -0.199915 -0.0912146 0 -0.18243 -0.899915 10 10
0.0121832 -0.878437 -10 -0.0999306 0 -0.199924 -0.0912147 0 -0.18243 -0.899924 10 10
0.0121958 -0.878437 -10 -0.0999406 0 -0.199933 -0.0912148 0 -0.18243 -0.899933 10 10
0.0122083 -0.878437 -10 -0.099951 0 -0.199943 -0.0912148 0 -0.18243 -0.899943 10 10
0.0122209 -0.878437 -10 -0.0999618 0 -0.199953 -0.0912149 0 -0.18243 -0.899953 10 10
0.0122334 -0.878437 -10 -0.0999727 0 -0.199964 -0.091215 0 -0.18243 -0.899964 10 10
0.012246 -0.878437 -10 -0.0999836 0 -0.199975 -0.091215 0 -0.18243 -0.899975 10 10
0.0122586 -0.878437 -10 -0.0999942 0 -0.199985 -0.0912151 0 -0.18243 -0.899985 10 10
0.0122711 -0.878437 -10 -0.100004 0 -0.199996 -0.0912151 0 -0.18243 -0.899996 10 10
0.0122837 -0.878437 -10 -0.100014 0 -0.200006 -0.0912152 0 -0.18243 -0.900006 10 10
0.0122962 -0.878437 -10 -0.100023 0 -0.200015 -0.0912153 0 -0.18243 -0.900015 10 10
0.0123088 -0.878437 -10 -0.100032 0 -0.200024 -0.0912153 0 -0.18243 -0.900024 10 10
0.0123214 -0.878437 -10 -0.100039 0 -0.200032 -0.0912153 0 -0.18243 -0.900032 10 10
0.0123339 -0.878437 -10 -0.100046 0 -0.20004 -0.0912154 0 -0.18243 -0.900039 10 10
0.0123465 -0.878437 -10 -0.100052 0 -0.200046 -0.0912154 0 -0.18243 -0.900046 10 10
0.012359 -0.878437 -10 -0.100056 0 -0.200051 -0.0912154 0 -0.182431 -0.900051 10 10
0.0123716 -0.878437 -10 -0.10006 0 -0.200056 -0.0912154 0 -0.182431 -0.900055 10 10
0.0123842 -0.878437 -10 -0.100062 0 -0.200059 -0.0912154 0 -0.182431 -0.900059 10 10
0.0123967 -0.878437 -10 -0.100064 0 -0.200061 -0.0912155 0 -0.182431 -0.900061 10 10
0.0124093 -0.878437 -10 -0.100064 0 -0.200062 -0.0912155 0 -0.182431 -0.900062 10 10
0.0124218 -0.878437 -10 -0.100063 0 -0.200063 -0.0912154 0 -0.182431 -0.900062 10 10
0.0124344 -0.878437 -10 -0.100062 0 -0.200062 -0.0912154 0 -0.182431 -0.900061 10 10
0.012447 -0.878437 -10 -0.100059 0 -0.20006 -0.0912154 0 -0.182431 -0.90006 10 10
0.0124595 -0.878437 -10 -0.100056 0 -0.200058 -0.0912154 0 -0.182431 -0.900057 10 10
0.0124721 -0.878437 -10 -0.100052 0 -0.200054 -0.0912154 0 -0.182431 -0.900054 10 10
0.0124846 -0.878437 -10 -0.100048 0 -0.20005 -0.0912154 0 -0.18243 -0.90005 10 10
0.0124972 -0.878437 -10 -0.100042 0 -0.200045 -0.0912153 0 -0.18243 -0.900045 10 10
0.0125098 -0.878437 -10 -0.100037 0 -0.20004 -0.0912153 0 -0.18243 -0.90004 10 10
0.0125223 -0.878437 -10 -0.100031 0 -0.200035 -0.0912153 0 -0.18243 -0.900035 10 10
0.0125349 -0.878437 -10 -0.100025 0 -0.200029 -0.0912152 0 -0.18243 -0.900029 10 10
0.0125474 -0.878437 -10 -0.100018 0 -0.200023 -0.0912152 0 -0.18243 -0.900023 10 10
0.01256 -0.878437 -10 -0.100012 0 -0.200016 -0.0912152 0 -0.18243 -0.900016 10 10
