t 1 2 3 4 5 6 7 8 9 10 11 12 13
0.0015 10 -9.4026 12.3619 1 0 0.710284 0 -27.2314 27.2314 -10 11.7352 11.7357 9.82924 0.0279417 -0.0421009
0.00152 10 -9.4026 12.4021 1 0 0.719585 0 -27.3212 27.3212 -10 11.7755 11.7759 9.82924 0.0280407 -0.0422402
0.00154 10 -9.4026 12.4429 1 0 0.729016 0 -27.4121 27.4121 -10 11.8163 11.8167 9.82924 0.0281412 -0.0423814
0.00156 10 -9.4026 12.4842 1 0 0.738577 0 -27.5043 27.5043 -10 11.8576 11.858 9.82924 0.0282429 -0.0425244
0.00158 10 -9.4026 12.526 1 0 0.74827 0 -27.5977 27.5977 -10 11.8994 11.8998 9.82924 0.0283459 -0.0426693
0.0016 10 -9.4026 12.5684 1 0 0.758097 0 -27.6923 27.6923 -10 11.9418 11.9422 9.82924 0.0284504 -0.0428161
0.00162 10 -9.4026 12.6114 1 0 0.768058 0 -27.7881 27.7881 -10 11.9847 11.9852 9.82924 0.0285562 -0.0429649
0.00164 10 -9.4026 12.6549 1 0 0.778155 0 -27.8852 27.8852 -10 12.0282 12.0287 9.82924 0.0286634 -0.0431156
0.00166 10 -9.4026 12.6989 1 0 0.788389 0 -27.9836 27.9836 -10 12.0723 12.0727 9.82924 0.028772 -0.0432683
0.00168 10 -9.4026 12.7436 1 0 0.798762 0 -28.0833 28.0833 -10 12.117 12.1174 9.82924 0.028882 -0.0434229
0.0017 10 -9.4026 12.7888 1 0 0.809276 0 -28.1843 28.1843 -10 12.1622 12.1626 9.82924 0.0289935 -0.0435797
0.00172 10 -9.4026 12.8347 1 0 0.819932 0 -28.2866 28.2866 -10 12.208 12.2085 9.82924 0.0291065 -0.0437385
0.00174 10 -9.4026 12.8811 1 0 0.830732 0 -28.3902 28.3902 -10 12.2545 12.2549 9.82924 0.029221 -0.0438994
0.00176 10 -9.4026 12.9281 1 0 0.841677 0 -28.4953 28.4953 -10 12.3015 12.3019 9.82924 0.0293369 -0.0440624
0.00178 10 -9.4026 12.9758 1 0 0.852769 0 -28.6017 28.6017 -10 12.3492 12.3496 9.82924 0.0294544 -0.0442276
0.0018 10 -9.4026 13.0241 1 0 0.86401 0 -28.7095 28.7095 -10 12.3974 12.3979 9.82924 0.0295735 -0.0443949
0.00182 10 -9.4026 13.073 1 0 0.875402 0 -28.8187 28.8187 -10 12.4464 12.4468 9.82924 0.0296941 -0.0445644
0.00184 10 -9.4026 13.1226 1 0 0.886946 0 -28.9294 28.9294 -10 12.4959 12.4964 9.82924 0.0298163 -0.0447362
0.00186 10 -9.4026 13.1728 1 0 0.898645 0 -29.0415 29.0415 -10 12.5461 12.5466 9.82924 0.0299402 -0.0449103
0.00188 10 -9.4026 13.2237 1 0 0.9105 0 -29.1551 29.1551 -10 12.597 12.5975 9.82924 0.0300656 -0.0450866
0.0019 10 -9.4026 13.2752 1 0 0.922513 0 -29.2703 29.2703 -10 12.6486 12.649 9.82924 0.0301928 -0.0452653
0.00192 10 -9.4026 13.3274 1 0 0.934686 0 -29.3869 29.3869 -10 12.7008 12.7012 9.82924 0.0303216 -0.0454463
0.00194 10 -9.4026 13.3804 1 0 0.947022 0 -29.5051 29.5051 -10 12.7537 12.7542 9.82924 0.0304521 -0.0456298
0.00196 10 -9.4026 13.434 1 0 0.959521 0 -29.6248 29.6248 -10 12.8073 12.8078 9.82924 0.0305843 -0.0458156
0.00198 10 -9.4026 13.4883 1 0 0.972187 0 -29.7461 29.7461 -10 12.8617 12.8621 9.82924 0.0307183 -0.0460039
0.002 10 -9.4026 13.5433 1 0 0.985021 0 -29.869 29.869 -10 12.9167 12.9171 9.82924 0.030854 -0.0461947
0.00202 10 -9.4026 13.5991 1 0 0.998026 0 -29.9936 29.9936 -10 12.9725 12.9729 9.82924 0.0309916 -0.046388
0.00204 10 -9.4026 13.6556 1 0 1.0112 0 -30.1197 30.1197 -10 13.029 13.0294 9.82924 0.0311309 -0.0465839
0.00206 10 -9.4026 13.7128 1 0 1.02456 0 -30.2476 30.2476 -10 13.0862 13.0867 9.82924 0.0312721 -0.0467823
0.00208 10 -9.4026 13.7708 1 0 1.03809 0 -30.3771 30.3771 -10 13.1442 13.1447 9.82924 0.0314152 -0.0469834
0.0021 10 -9.4026 13.8296 1 0 1.05179 0 -30.5084 30.5084 -10 13.203 13.2034 9.82924 0.0315601 -0.0471871
0.00212 10 -9.4026 13.8892 1 0 1.06569 0 -30.6413 30.6413 -10 13.2625 13.263 9.82924 0.031707 -0.0473935
0.00214 10 -9.4026 13.9495 1 0 1.07976 0 -30.7761 30.7761 -10 13.3229 13.3233 9.82924 0.0318558 -0.0476026
0.00216 10 -9.4026 14.0106 1 0 1.09402 0 -30.9126 30.9126 -10 13.384 13.3844 9.82924 0.0320066 -0.0478145
0.00218 10 -9.4026 14.0725 1 0 1.10847 0 -31.0509 31.0509 -10 13.4459 13.4464 9.82924 0.0321594 -0.0480292
0.0022 10 -9.4026 14.1353 1 0 1.12312 0 -31.191 31.191 -10 13.5087 13.5091 9.82924 0.0323142 -0.0482468
0.00222 10 -9.4026 14.1989 1 0 1.13795 0 -31.333 31.333 -10 13.5722 13.5727 9.82924 0.032471 -0.0484672
0.00224 10 -9.4026 14.2633 1 0 1.15298 0 -31.4769 31.4769 -10 13.6367 13.6371 9.82924 0.0326299 -0.0486905
0.00226 10 -9.4026 14.3286 1 0 1.16821 0 -31.6227 31.6227 -10 13.7019 13.7024 9.82924 0.0327909 -0.0489168
0.00228 10 -9.4026 14.3947 1 0 1.18365 0 -31.7704 31.7704 -10 13.7681 13.7685 9.82924 0.032954 -0.049146
0.0023 10 -9.4026 14.4617 1 0 1.19928 0 -31.92 31.92 -10 13.8351 13.8355 9.82924 0.0331193 -0.0493783
