t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 jV0400 jV0600
8.354 584.211 521.133 72.5744 -24.869 73.7538 24.869 124.31 196.751 266.722 271.965 323.06 391.001 459.782 470.15 521.505 -1.11022e-16 -5.21333e-06
8.355 584.194 527.149 66.5417 -30.9017 67.7211 30.9017 130.338 196.745 260.689 265.932 329.082 390.989 453.749 464.117 527.522 -1.11022e-16 -5.27349e-06
8.356 584.176 533.044 60.6309 -36.8125 61.8104 36.8125 136.243 196.739 254.778 260.021 334.983 390.978 447.838 458.206 533.416 -2.77556e-16 -5.33244e-06
8.357 584.159 538.793 54.8654 -42.5779 56.0449 42.5779 142.003 196.733 249.013 254.256 340.737 390.966 442.073 452.441 539.166 -1.66533e-16 -5.38993e-06
8.358 584.141 544.373 49.268 -48.1754 50.4474 48.1754 147.595 196.727 243.415 248.658 346.324 390.954 436.476 446.843 544.747 -1.11022e-16 -5.44573e-06
8.359 584.124 549.764 43.8607 -53.5827 45.0401 53.5827 152.997 196.722 238.008 243.251 351.72 390.942 431.068 441.436 550.138 -2.22045e-16 -5.49964e-06
8.36 584.106 554.943 38.6648 -58.7785 39.8443 58.7785 158.188 196.716 232.812 238.055 356.905 390.931 425.872 436.24 555.317 -1.11022e-16 -5.55143e-06
8.361 584.089 559.89 33.701 -63.7424 34.8804 63.7424 163.146 196.71 227.848 233.091 361.858 390.919 420.908 431.276 560.264 -1.66533e-16 -5.6009e-06
8.362 584.071 564.585 28.9886 -68.4547 30.1681 68.4547 167.853 196.704 223.136 228.379 366.559 390.907 416.196 426.564 564.96 -1.66533e-16 -5.64785e-06
8.363 584.054 569.009 24.5465 -72.8969 25.7259 72.8969 172.289 196.698 218.694 223.937 370.99 390.896 411.754 422.122 569.385 -1.11022e-16 -5.69209e-06
8.364 584.036 573.146 20.392 -77.0513 21.5715 77.0513 176.438 196.692 214.539 219.782 375.133 390.884 407.6 417.968 573.522 5.55112e-17 -5.73346e-06
8.365 584.018 576.979 16.5417 -80.9017 17.7211 80.9017 180.282 196.687 210.689 215.932 378.972 390.872 403.749 414.117 577.355 0 -5.77179e-06
8.366 584.001 580.493 13.0106 -84.4328 14.19 84.4328 183.808 196.681 207.158 212.401 382.491 390.861 400.218 410.586 580.869 -2.22045e-16 -5.80693e-06
8.367 583.983 583.673 9.81269 -87.6307 10.9921 87.6307 187 196.675 203.96 209.203 385.677 390.849 397.02 407.388 584.05 -1.11022e-16 -5.83873e-06
8.368 583.966 586.507 6.96065 -90.4827 8.14011 90.4827 189.846 196.669 201.108 206.351 388.518 390.837 394.168 404.536 586.884 5.55112e-17 -5.86707e-06
8.369 583.948 588.984 4.46571 -92.9776 5.64517 92.9776 192.335 196.663 198.613 203.856 391.001 390.826 391.673 402.041 589.361 -1.11022e-16 -5.89184e-06
8.37 583.642 591.094 2.48223 -95.1057 3.51716 95.1057 194.457 196.513 196.774 201.728 393.117 390.525 389.979 399.913 591.472 0.000289058 -5.91294e-06
8.371 582.945 592.829 1.07625 -96.8583 1.7645 96.8583 196.204 196.16 195.715 199.975 394.858 389.834 389.252 398.161 593.206 0.000693363 -5.93029e-06
8.372 582.163 594.182 0.133849 -98.2287 0.394091 98.2287 197.568 195.726 195.2 198.605 396.216 389.058 389.074 396.79 594.559 0.000182707 -5.94382e-06
8.373 581.986 594.819 -0.503708 -99.2115 -0.414455 99.2115 198.378 195.43 194.853 197.964 396.86 388.887 388.596 396.309 595.196 0.00103934 -0.000340408
8.374 581.675 595.02 -0.567033 -99.8027 -0.552007 99.8027 198.675 195.13 195.084 198.114 397.067 388.581 388.827 396.544 595.397 0.00137539 -0.000582071
8.375 581.827 594.768 -0.535563 -100 -0.435535 100 198.617 195.294 194.946 198.48 396.821 388.739 388.689 397.091 595.146 0.000252449 -5.9735e-06
8.376 581.809 594.845 -0.231144 -99.8027 -0.316472 99.8027 198.559 195.288 195.251 198.454 396.904 388.727 388.993 396.919 595.223 1.68044e-06 -5.96245e-06
8.377 581.794 594.236 0.170733 -99.2115 0.259236 99.2115 197.962 195.284 195.65 199.029 396.3 388.718 389.393 397.494 594.613 2.23949e-11 -5.94436e-06
8.378 581.777 593.236 1.15263 -98.2287 1.23303 98.2287 196.973 195.279 196.632 200.003 395.306 388.706 390.375 398.468 593.613 -1.11022e-16 -5.93436e-06
8.379 581.759 591.848 2.52304 -96.8583 2.60343 96.8583 195.597 195.273 198.002 201.374 393.924 388.695 391.745 399.838 592.225 -2.22045e-16 -5.92048e-06
8.38 581.742 590.077 4.2757 -95.1057 4.3561 95.1057 193.838 195.267 199.755 203.126 392.159 388.683 393.498 401.591 590.454 -5.55112e-17 -5.90277e-06
8.381 581.724 587.932 6.40371 -92.9776 6.4841 92.9776 191.705 195.261 201.883 205.254 390.019 388.672 395.626 403.719 588.309 -1.11022e-16 -5.88132e-06
8.382 581.707 585.419 8.89865 -90.4827 8.97904 90.4827 189.204 195.255 204.378 207.749 387.513 388.66 398.121 406.214 585.796 -1.11022e-16 -5.85619e-06
8.383 581.689 582.55 11.7507 -87.6307 11.8311 87.6307 186.346 195.249 207.23 210.601 384.649 388.648 400.973 409.066 582.927 -1.66533e-16 -5.8275e-06
8.384 581.672 579.335 14.9486 -84.4328 15.029 84.4328 183.142 195.244 210.428 213.799 381.44 388.637 404.17 412.264 579.711 -1.66533e-16 -5.79535e-06
8.385 581.655 575.787 18.4796 -80.9017 18.56 80.9017 179.605 195.238 213.959 217.33 377.897 388.625 407.702 415.795 576.163 -1.66533e-16 -5.75987e-06
8.386 581.637 571.92 22.33 -77.0513 22.4104 77.0513 175.749 195.232 217.809 221.181 374.035 388.613 411.552 419.645 572.295 -1.11022e-16 -5.7212e-06
8.387 581.62 567.748 26.4845 -72.8969 26.5649 72.8969 171.589 195.226 221.964 225.335 369.869 388.602 415.706 423.8 568.124 -1.11022e-16 -5.67948e-06
8.388 581.602 563.29 30.9266 -68.4547 31.007 68.4547 167.141 195.22 226.406 229.777 365.416 388.59 420.149 428.242 563.665 -5.55112e-17 -5.6349e-06
8.389 581.585 558.561 35.6389 -63.7424 35.7193 63.7424 162.423 195.215 231.118 234.489 360.692 388.578 424.861 432.954 558.936 -2.22045e-16 -5.58761e-06
8.39 581.567 553.581 40.6028 -58.7785 40.6832 58.7785 157.454 195.209 236.082 239.453 355.717 388.567 429.825 437.918 553.955 -1.11022e-16 -5.53781e-06
8.391 581.55 548.369 45.7987 -53.5827 45.8791 53.5827 152.253 195.203 241.278 244.649 350.51 388.555 435.021 443.114 548.743 -1.66533e-16 -5.48569e-06
8.392 581.532 542.945 51.206 -48.1754 51.2864 48.1754 146.84 195.197 246.685 250.056 345.092 388.544 440.428 448.521 543.319 -1.11022e-16 -5.43145e-06
8.393 581.515 537.332 56.8034 -42.5779 56.8838 42.5779 141.237 195.191 252.283 255.654 339.484 388.532 446.025 454.119 537.705 0 -5.37532e-06
8.394 581.498 531.551 62.5689 -36.8125 62.6493 36.8125 135.466 195.185 258.048 261.419 333.708 388.52 451.791 459.884 531.924 -1.11022e-16 -5.31751e-06
8.395 581.48 525.625 68.4797 -30.9017 68.56 30.9017 129.55 195.18 263.959 267.33 327.786 388.509 457.702 465.795 525.997 0 -5.25825e-06
8.396 581.463 519.577 74.5124 -24.869 74.5928 24.869 123.512 195.174 269.992 273.363 321.743 388.497 463.734 471.828 519.949 -1.66533e-16 -5.19777e-06
8.397 581.445 513.431 80.6432 -18.7381 80.7236 18.7381 117.376 195.168 276.123 279.494 315.602 388.485 469.865 477.959 513.802 -1.66533e-16 -5.13631e-06
8.398 581.428 507.212 86.848 -12.5333 86.9284 12.5333 111.166 195.162 282.327 285.699 309.387 388.474 476.07 484.163 507.582 -2.22045e-16 -5.07412e-06
8.399 581.41 500.943 93.1023 -6.27905 93.1827 6.27905 104.907 195.156 288.582 291.953 303.123 388.462 482.324 490.418 501.313 -5.55112e-17 -5.01143e-06
8.4 581.393 496.271 99.3814 4.92342e-09 99.4593 -4.92235e-09 98.6253 195.151 294.861 298.227 296.839 388.45 488.603 496.689 495.026 -4.96471e-06 -1.11022e-16
8.401 581.375 502.587 105.66 6.27905 105.736 -6.27905 92.3438 195.145 301.14 304.501 290.555 388.439 494.882 502.961 488.74 -5.02787e-06 -1.11022e-16
8.402 581.358 508.829 111.915 12.5333 111.985 -12.5333 86.0895 195.139 307.394 310.745 284.3 388.427 501.137 509.2 482.486 -5.09029e-06 -1.11022e-16
8.403 581.34 515.018 118.119 18.7381 118.185 -18.7381 79.8847 195.133 313.599 316.94 278.095 388.416 507.341 515.389 476.281 -5.15218e-06 0
8.404 581.323 521.133 124.25 24.869 124.31 -24.869 73.7538 195.127 319.73 323.06 271.965 388.404 513.472 521.505 470.15 -5.21333e-06 -5.55112e-17
8.405 581.306 527.149 130.283 30.9017 130.338 -30.9017 67.7211 195.122 325.763 329.082 265.932 388.392 519.505 527.522 464.117 -5.27349e-06 0
8.406 581.288 533.044 136.194 36.8125 136.243 -36.8125 61.8104 195.116 331.673 334.982 260.021 388.381 525.416 533.416 458.206 -5.33244e-06 -5.55112e-17
8.407 581.271 538.793 141.959 42.5779 142.003 -42.5779 56.0449 195.11 337.439 340.737 254.256 388.369 531.181 539.166 452.441 -5.38993e-06 5.55112e-17
8.408 581.253 544.373 147.557 48.1754 147.595 -48.1754 50.4474 195.104 343.036 346.324 248.658 388.357 536.779 544.747 446.843 -5.44573e-06 -5.55112e-17
8.409 581.236 549.764 152.964 53.5827 152.997 -53.5827 45.0401 195.098 348.443 351.72 243.251 388.346 542.186 550.138 441.436 -5.49964e-06 -5.55112e-17
8.41 581.218 554.943 158.16 58.7785 158.188 -58.7785 39.8443 195.092 353.639 356.905 238.055 388.334 547.382 555.317 436.24 -5.55143e-06 -5.55112e-17
8.411 581.201 559.89 163.124 63.7424 163.146 -63.7424 34.8804 195.087 358.603 361.858 233.091 388.323 552.346 560.264 431.276 -5.6009e-06 -1.11022e-16
8.412 581.184 564.585 167.836 68.4547 167.853 -68.4547 30.1681 195.081 363.316 366.559 228.379 388.311 557.058 564.96 426.564 -5.64785e-06 -5.55112e-17
8.413 581.166 569.009 172.278 72.8969 172.289 -72.8969 25.7259 195.075 367.758 370.99 223.937 388.299 561.5 569.385 422.122 -5.69209e-06 0
8.414 581.149 573.146 176.433 77.0513 176.438 -77.0513 21.5715 195.069 371.912 375.133 219.782 388.288 565.655 573.522 417.968 -5.73346e-06 0
8.415 581.131 576.979 180.283 80.9017 180.282 -80.9017 17.7211 195.063 375.763 378.972 215.932 388.276 569.505 577.355 414.117 -5.77179e-06 -5.55112e-17
8.416 581.114 580.493 183.814 84.4328 183.808 -84.4328 14.19 195.058 379.294 382.491 212.401 388.264 573.036 580.869 410.586 -5.80693e-06 -5.55112e-17
8.417 581.096 583.673 187.012 87.6307 187 -87.6307 10.9921 195.052 382.491 385.677 209.203 388.253 576.234 584.05 407.388 -5.83873e-06 -5.55112e-17
8.418 581.079 586.507 189.864 90.4827 189.846 -90.4827 8.14011 195.046 385.344 388.518 206.351 388.241 579.086 586.884 404.536 -5.86707e-06 -5.55112e-17
8.419 581.1 588.984 192.346 92.9776 192.335 -92.9776 5.64516 195.053 387.812 391.001 203.856 388.256 581.542 589.361 402.041 -3.18777e-05 0
8.42 582.085 591.094 194.139 95.1057 194.457 -95.1057 3.51716 195.382 389.271 393.117 201.728 388.913 582.668 591.472 399.913 -0.00067537 -5.55112e-17
8.421 583.089 592.829 195.499 96.8583 196.204 -96.8583 1.7645 195.769 390.238 394.858 199.975 389.688 583.399 593.206 398.161 -0.000323322 -5.55112e-17
8.422 583.802 594.182 196.525 98.2287 197.568 -98.2287 0.394088 196.107 390.928 396.216 198.605 390.356 584.039 594.559 396.79 -0.00054346 1.16573e-13
8.423 584.475 594.819 197.081 99.2115 198.378 -99.2115 -0.414457 196.529 391.22 396.86 197.964 391.035 584.331 595.196 396.309 -0.000669244 0.000348409
8.424 584.707 595.02 197.383 99.8027 198.675 -99.8027 -0.552007 196.812 391.562 397.067 198.114 391.273 584.673 595.397 396.544 -0.00108846 0.000907304
8.425 584.941 594.768 197.329 100 198.617 -100 -0.435535 197.058 391.507 396.821 198.48 391.513 584.619 595.146 397.091 -6.48532e-06 2.26884e-05
8.426 584.806 594.845 197.248 99.8027 198.559 -99.8027 -0.316473 196.935 391.427 396.904 198.454 391.384 584.539 595.223 396.919 -7.32669e-06 1.47326e-06
8.427 584.789 594.236 196.657 99.2115 197.962 -99.2115 0.259236 196.93 390.836 396.3 199.029 391.373 583.947 594.613 397.494 -5.94436e-06 2.55651e-12
8.428 584.763 593.236 195.682 98.2287 196.973 -98.2287 1.23303 196.915 389.861 395.306 200.003 391.353 582.973 593.613 398.468 -5.93436e-06 -5.55112e-17
8.429 584.746 591.848 194.312 96.8583 195.597 -96.8583 2.60343 196.91 388.491 393.924 201.374 391.341 581.602 592.225 399.838 -5.92048e-06 0
8.43 584.728 590.077 192.559 95.1057 193.838 -95.1057 4.3561 196.904 386.738 392.159 203.126 391.329 579.85 590.454 401.591 -5.90277e-06 -5.55112e-17
8.431 584.711 587.932 190.431 92.9776 191.705 -92.9776 6.4841 196.898 384.61 390.019 205.254 391.318 577.722 588.309 403.719 -5.88132e-06 -5.55112e-17
8.432 584.693 585.419 187.936 90.4827 189.204 -90.4827 8.97904 196.892 382.115 387.513 207.749 391.306 575.227 585.796 406.214 -5.85619e-06 -5.55112e-17
8.433 584.675 582.55 185.084 87.6307 186.346 -87.6307 11.8311 196.886 379.263 384.649 210.601 391.294 572.375 582.927 409.066 -5.8275e-06 -5.55112e-17
8.434 584.658 579.335 181.886 84.4328 183.142 -84.4328 15.029 196.88 376.065 381.44 213.799 391.283 569.177 579.711 412.264 -5.79535e-06 0
8.435 584.64 575.787 178.355 80.9017 179.605 -80.9017 18.56 196.875 372.534 377.897 217.33 391.271 565.646 576.163 415.795 -5.75987e-06 -5.55112e-17
8.436 584.623 571.92 174.505 77.0513 175.749 -77.0513 22.4104 196.869 368.684 374.035 221.181 391.259 561.795 572.295 419.645 -5.7212e-06 -5.55112e-17
8.437 584.605 567.748 170.35 72.8969 171.589 -72.8969 26.5649 196.863 364.529 369.869 225.335 391.248 557.641 568.124 423.8 -5.67948e-06 -5.55112e-17
8.438 584.588 563.29 165.908 68.4547 167.141 -68.4547 31.007 196.857 360.087 365.416 229.777 391.236 553.199 563.665 428.242 -5.6349e-06 -5.55112e-17
8.439 584.57 558.561 161.196 63.7424 162.423 -63.7424 35.7193 196.851 355.375 360.692 234.489 391.224 548.486 558.936 432.954 -5.58761e-06 0
8.44 584.553 553.581 156.232 58.7785 157.454 -58.7785 40.6832 196.845 350.411 355.717 239.453 391.213 543.522 553.955 437.918 -5.53781e-06 -5.55112e-17
8.441 584.535 548.369 151.036 53.5827 152.253 -53.5827 45.8791 196.839 345.215 350.51 244.649 391.201 538.327 548.743 443.114 -5.48569e-06 -1.11022e-16
8.442 584.518 542.945 145.629 48.1754 146.84 -48.1754 51.2864 196.834 339.808 345.092 250.056 391.189 532.919 543.319 448.521 -5.43145e-06 -5.55112e-17
8.443 584.5 537.332 140.031 42.5779 141.237 -42.5779 56.8838 196.828 334.21 339.484 255.654 391.177 527.322 537.705 454.119 -5.37532e-06 -1.11022e-16
8.444 584.482 531.551 134.266 36.8125 135.466 -36.8125 62.6493 196.822 328.445 333.708 261.419 391.166 521.556 531.924 459.884 -5.31751e-06 0
8.445 584.465 525.625 128.355 30.9017 129.55 -30.9017 68.56 196.816 322.534 327.786 267.33 391.154 515.646 525.997 465.795 -5.25825e-06 -5.55112e-17
8.446 584.447 519.577 122.322 24.869 123.512 -24.869 74.5928 196.81 316.501 321.743 273.363 391.142 509.613 519.949 471.828 -5.19777e-06 -1.11022e-16
8.447 584.43 513.431 116.192 18.7381 117.376 -18.7381 80.7236 196.804 310.371 315.602 279.494 391.131 503.482 513.802 477.959 -5.13631e-06 -1.11022e-16
8.448 584.412 507.212 109.987 12.5333 111.166 -12.5333 86.9284 196.799 304.166 309.387 285.699 391.119 497.277 507.582 484.163 -5.07412e-06 -5.55112e-17
8.449 584.395 500.943 103.732 6.27905 104.907 -6.27905 93.1827 196.793 297.911 303.123 291.953 391.107 491.023 501.313 490.418 -5.01143e-06 0
8.45 584.377 496.32 97.4534 -4.75182e-09 98.6253 4.75074e-09 99.4593 196.787 291.632 296.839 298.227 391.096 484.744 495.026 496.689 -1.65203e-16 -4.9652e-06
8.451 584.36 502.591 91.1744 -6.27905 92.3438 6.27905 105.736 196.781 285.353 290.555 304.501 391.084 478.465 488.74 502.961 -1.11022e-16 -5.02791e-06
8.452 584.342 508.829 84.9201 -12.5333 86.0895 12.5333 111.985 196.775 279.099 284.3 310.745 391.072 472.211 482.486 509.2 4.28792e-269 -5.09029e-06
8.453 584.325 515.018 78.7153 -18.7381 79.8847 18.7381 118.185 196.769 272.894 278.095 316.94 391.061 466.006 476.281 515.389 -1.11022e-16 -5.15218e-06
8.454 584.307 521.133 72.5844 -24.869 73.7538 24.869 124.31 196.763 266.763 271.965 323.06 391.049 459.875 470.15 521.505 -1.66533e-16 -5.21333e-06
8.455 584.29 527.149 66.5517 -30.9017 67.7211 30.9017 130.338 196.758 260.731 265.932 329.082 391.037 453.842 464.117 527.522 -1.11022e-16 -5.27349e-06
8.456 584.272 533.044 60.641 -36.8125 61.8104 36.8125 136.243 196.752 254.82 260.021 334.982 391.026 447.931 458.206 533.416 -1.66533e-16 -5.33244e-06
8.457 584.255 538.793 54.8755 -42.5779 56.0449 42.5779 142.003 196.746 249.054 254.256 340.737 391.014 442.166 452.441 539.166 -5.55112e-17 -5.38993e-06
8.458 584.237 544.373 49.2781 -48.1754 50.4474 48.1754 147.595 196.74 243.457 248.658 346.324 391.002 436.569 446.843 544.747 -1.11022e-16 -5.44573e-06
8.459 584.219 549.764 43.8708 -53.5827 45.0401 53.5827 152.997 196.734 238.05 243.251 351.72 390.99 431.161 441.436 550.138 -5.55112e-17 -5.49964e-06
8.46 584.202 554.943 38.6749 -58.7785 39.8443 58.7785 158.188 196.728 232.854 238.055 356.905 390.979 425.965 436.24 555.317 -1.11022e-16 -5.55143e-06
8.461 584.184 559.89 33.711 -63.7424 34.8804 63.7424 163.146 196.723 227.89 233.091 361.858 390.967 421.001 431.276 560.264 -1.11022e-16 -5.6009e-06
8.462 584.167 564.585 28.9987 -68.4547 30.1681 68.4547 167.853 196.717 223.178 228.379 366.559 390.955 416.289 426.564 564.96 -5.55112e-17 -5.64785e-06
8.463 584.149 569.009 24.5566 -72.8969 25.7259 72.8969 172.289 196.711 218.736 223.937 370.99 390.944 411.847 422.122 569.385 -1.66533e-16 -5.69209e-06
8.464 584.132 573.146 20.4021 -77.0513 21.5715 77.0513 176.438 196.705 214.581 219.782 375.133 390.932 407.693 417.968 573.522 -1.11022e-16 -5.73346e-06
8.465 584.114 576.979 16.5517 -80.9017 17.7211 80.9017 180.282 196.699 210.731 215.932 378.972 390.92 403.842 414.117 577.355 -1.11022e-16 -5.77179e-06
8.466 584.097 580.493 13.0206 -84.4328 14.19 84.4328 183.808 196.693 207.2 212.401 382.491 390.909 400.311 410.586 580.869 -1.11022e-16 -5.80693e-06
8.467 584.079 583.673 9.82276 -87.6307 10.9921 87.6307 187 196.688 204.002 209.203 385.677 390.897 397.113 407.388 584.05 -5.55112e-17 -5.83873e-06
8.468 584.062 586.507 6.97073 -90.4827 8.14011 90.4827 189.846 196.682 201.15 206.351 388.518 390.885 394.261 404.536 586.884 -1.66533e-16 -5.86707e-06
8.469 584.044 588.984 4.47579 -92.9776 5.64517 92.9776 192.335 196.676 198.655 203.856 391.001 390.874 391.766 402.041 589.361 -5.55112e-17 -5.89184e-06
8.47 583.755 591.094 2.48382 -95.1057 3.51716 95.1057 194.457 196.534 196.799 201.728 393.117 390.59 390.046 399.913 591.472 0.000272083 -5.91294e-06
8.471 583.059 592.829 1.07712 -96.8583 1.7645 96.8583 196.204 196.182 195.738 199.975 394.858 389.9 389.318 398.161 593.206 0.000691925 -5.93029e-06
8.472 582.279 594.182 0.134116 -98.2287 0.39409 98.2287 197.568 195.749 195.222 198.605 396.216 389.126 389.138 396.79 594.559 0.000183872 -5.94382e-06
8.473 582.098 594.819 -0.503522 -99.2115 -0.414456 99.2115 198.378 195.452 194.876 197.964 396.86 388.951 388.663 396.309 595.196 0.00103956 -0.00034041
8.474 581.787 595.02 -0.566938 -99.8027 -0.552007 99.8027 198.675 195.152 195.107 198.114 397.067 388.645 388.894 396.544 595.397 0.00137437 -0.000582071
8.475 581.939 594.768 -0.535775 -100 -0.435535 100 198.617 195.316 194.968 198.48 396.821 388.803 388.755 397.091 595.146 0.000253558 -5.9735e-06
8.476 581.921 594.845 -0.230667 -99.8027 -0.316473 99.8027 198.559 195.31 195.274 198.454 396.904 388.791 389.06 396.919 595.223 1.67817e-06 -5.96245e-06
8.477 581.906 594.236 0.170459 -99.2115 0.259236 99.2115 197.962 195.306 195.672 199.029 396.3 388.782 389.459 397.494 594.613 2.25196e-11 -5.94436e-06
8.478 581.889 593.236 1.15237 -98.2287 1.23303 98.2287 196.973 195.301 196.654 200.003 395.306 388.771 390.441 398.468 593.613 -1.66533e-16 -5.93436e-06
8.479 581.871 591.848 2.52277 -96.8583 2.60343 96.8583 195.597 195.295 198.025 201.374 393.924 388.759 391.811 399.838 592.225 8.45535e-64 -5.92048e-06
8.48 581.854 590.077 4.27544 -95.1057 4.3561 95.1057 193.838 195.289 199.777 203.126 392.159 388.747 393.564 401.591 590.454 -1.11022e-16 -5.90277e-06
8.481 581.836 587.932 6.40344 -92.9776 6.4841 92.9776 191.705 195.283 201.905 205.254 390.019 388.736 395.692 403.719 588.309 1.5305e-141 -5.88132e-06
8.482 581.819 585.419 8.89838 -90.4827 8.97904 90.4827 189.204 195.277 204.4 207.749 387.513 388.724 398.187 406.214 585.796 -1.11022e-16 -5.85619e-06
8.483 581.802 582.55 11.7504 -87.6307 11.8311 87.6307 186.346 195.272 207.252 210.601 384.649 388.712 401.039 409.066 582.927 -5.55112e-17 -5.8275e-06
8.484 581.784 579.335 14.9483 -84.4328 15.029 84.4328 183.142 195.266 210.45 213.799 381.44 388.701 404.237 412.264 579.711 -1.66533e-16 -5.79535e-06
8.485 581.767 575.787 18.4794 -80.9017 18.56 80.9017 179.605 195.26 213.981 217.33 377.897 388.689 407.768 415.795 576.163 -5.55112e-17 -5.75987e-06
