t 1 2 3 jxH0100
2.248 -6.01893e-10 -0.04 -0.04 -6.01893e-10
2.249 -3.69043e-10 -0.02 -0.02 -3.69043e-10
2.25 -6.29893e-20 -2.73559e-12 -2.73559e-12 -6.29893e-20
2.251 5.84893e-10 0.02 0.02 5.84893e-10
2.252 1.51189e-09 0.04 0.04 1.51189e-09
2.253 2.98107e-09 0.06 0.06 2.98107e-09
2.254 5.30957e-09 0.08 0.08 5.30957e-09
2.255 9e-09 0.1 0.1 9e-09
2.256 1.48489e-08 0.12 0.12 1.48489e-08
2.257 2.41189e-08 0.14 0.14 2.41189e-08
2.258 3.88107e-08 0.16 0.16 3.88107e-08
2.259 6.20958e-08 0.18 0.18 6.20958e-08
2.26 9.9e-08 0.2 0.2 9.9e-08
2.261 1.57489e-07 0.22 0.22 1.57489e-07
2.262 2.50189e-07 0.24 0.24 2.50189e-07
2.263 3.97107e-07 0.26 0.26 3.97107e-07
2.264 6.29958e-07 0.28 0.28 6.29958e-07
2.265 9.99001e-07 0.3 0.3 9.99001e-07
2.266 1.58389e-06 0.32 0.32 1.58389e-06
2.267 2.51089e-06 0.34 0.34 2.51089e-06
2.268 3.98007e-06 0.36 0.36 3.98007e-06
2.269 6.30858e-06 0.38 0.38 6.30858e-06
2.27 9.99901e-06 0.4 0.4 9.99901e-06
2.271 1.58479e-05 0.42 0.42 1.58479e-05
2.272 2.51179e-05 0.44 0.44 2.51179e-05
2.273 3.98097e-05 0.46 0.46 3.98097e-05
2.274 6.30948e-05 0.48 0.48 6.30948e-05
2.275 9.99991e-05 0.5 0.5 9.99991e-05
2.276 0.000158488 0.52 0.52 0.000158488
2.277 0.000251188 0.54 0.54 0.000251188
2.278 0.000398107 0.56 0.56 0.000398107
2.279 0.000630957 0.58 0.58 0.000630957
2.28 0.001 0.6 0.6 0.001
2.281 0.00158489 0.62 0.62 0.00158489
2.282 0.00251189 0.64 0.64 0.00251189
2.283 0.00398108 0.66 0.66 0.00398108
2.284 0.00630958 0.68 0.68 0.00630958
2.285 0.01 0.7 0.7 0.01
2.286 0.015849 0.72 0.72 0.015849
2.287 0.0251189 0.74 0.74 0.0251189
2.288 0.0398108 0.76 0.76 0.0398108
2.289 0.0630958 0.78 0.78 0.0630958
2.29 0.1 0.8 0.8 0.1
2.291 0.146052 0.82 0.82 0.146052
2.292 0.192104 0.84 0.84 0.192104
2.293 0.238155 0.86 0.86 0.238155
2.294 0.284207 0.88 0.88 0.284207
2.295 0.330259 0.9 0.9 0.330259
2.296 0.376311 0.92 0.92 0.376311
2.297 0.422363 0.94 0.94 0.422363
2.298 0.468414 0.96 0.96 0.468414
2.299 0.514466 0.98 0.98 0.514466
2.3 0.560518 1 1 0.560518
2.301 0.60657 1.02 1.02 0.60657
2.302 0.652621 1.04 1.04 0.652621
2.303 0.698673 1.06 1.06 0.698673
2.304 0.744725 1.08 1.08 0.744725
2.305 0.790777 1.1 1.1 0.790777
2.306 0.836828 1.12 1.12 0.836828
2.307 0.88288 1.14 1.14 0.88288
2.308 0.928932 1.16 1.16 0.928932
2.309 0.974984 1.18 1.18 0.974984
2.31 1.02104 1.2 1.2 1.02104
2.311 1.06709 1.22 1.22 1.06709
2.312 1.11314 1.24 1.24 1.11314
2.313 1.15919 1.26 1.26 1.15919
2.314 1.20524 1.28 1.28 1.20524
2.315 1.25129 1.3 1.3 1.25129
2.316 1.29735 1.32 1.32 1.29735
2.317 1.3434 1.34 1.34 1.3434
2.318 1.38945 1.36 1.36 1.38945
2.319 1.4355 1.38 1.38 1.4355
2.32 1.48155 1.4 1.4 1.48155
2.321 1.5276 1.42 1.42 1.5276
2.322 1.57366 1.44 1.44 1.57366
2.323 1.61971 1.46 1.46 1.61971
2.324 1.66576 1.48 1.48 1.66576
2.325 1.71181 1.5 1.5 1.71181
2.326 1.75786 1.52 1.52 1.75786
2.327 1.80392 1.54 1.54 1.80392
2.328 1.84997 1.56 1.56 1.84997
2.329 1.89602 1.58 1.58 1.89602
2.33 1.94207 1.6 1.6 1.94207
2.331 1.98812 1.62 1.62 1.98812
2.332 2.03417 1.64 1.64 2.03417
2.333 2.08023 1.66 1.66 2.08023
2.334 2.12628 1.68 1.68 2.12628
2.335 2.17233 1.7 1.7 2.17233
2.336 2.21838 1.72 1.72 2.21838
2.337 2.26443 1.74 1.74 2.26443
2.338 2.31048 1.76 1.76 2.31048
2.339 2.35654 1.78 1.78 2.35654
2.34 2.40259 1.8 1.8 2.40259
2.341 2.44864 1.82 1.82 2.44864
2.342 2.49469 1.84 1.84 2.49469
2.343 2.54074 1.86 1.86 2.54074
2.344 2.5868 1.88 1.88 2.5868
2.345 2.63285 1.9 1.9 2.63285
2.346 2.6789 1.92 1.92 2.6789
2.347 2.72495 1.94 1.94 2.72495
2.348 2.771 1.96 1.96 2.771
2.349 2.81705 1.98 1.98 2.81705
2.35 2.86311 2 2 2.86311
2.351 2.90916 2.02 2.02 2.90916
2.352 2.95521 2.04 2.04 2.95521
2.353 3.00126 2.06 2.06 3.00126
2.354 3.04731 2.08 2.08 3.04731
2.355 3.09337 2.1 2.1 3.09337
2.356 3.13942 2.12 2.12 3.13942
2.357 3.18547 2.14 2.14 3.18547
2.358 3.23152 2.16 2.16 3.23152
2.359 3.27757 2.18 2.18 3.27757
2.36 3.32362 2.2 2.2 3.32362
2.361 3.36968 2.22 2.22 3.36968
2.362 3.41573 2.24 2.24 3.41573
2.363 3.46178 2.26 2.26 3.46178
2.364 3.50783 2.28 2.28 3.50783
2.365 3.55388 2.3 2.3 3.55388
2.366 3.59993 2.32 2.32 3.59993
2.367 3.64599 2.34 2.34 3.64599
2.368 3.69204 2.36 2.36 3.69204
2.369 3.73809 2.38 2.38 3.73809
2.37 3.78414 2.4 2.4 3.78414
2.371 3.83019 2.42 2.42 3.83019
2.372 3.87625 2.44 2.44 3.87625
2.373 3.9223 2.46 2.46 3.9223
2.374 3.96835 2.48 2.48 3.96835
2.375 4.0144 2.5 2.5 4.0144
2.376 4.06045 2.52 2.52 4.06045
2.377 4.1065 2.54 2.54 4.1065
2.378 4.15256 2.56 2.56 4.15256
2.379 4.19861 2.58 2.58 4.19861
2.38 4.24466 2.6 2.6 4.24466
2.381 4.29071 2.62 2.62 4.29071
2.382 4.33676 2.64 2.64 4.33676
2.383 4.38281 2.66 2.66 4.38281
2.384 4.42887 2.68 2.68 4.42887
2.385 4.47492 2.7 2.7 4.47492
2.386 4.52097 2.72 2.72 4.52097
2.387 4.56702 2.74 2.74 4.56702
2.388 4.61307 2.76 2.76 4.61307
2.389 4.65913 2.78 2.78 4.65913
2.39 4.70518 2.8 2.8 4.70518
2.391 4.75123 2.82 2.82 4.75123
2.392 4.79728 2.84 2.84 4.79728
2.393 4.84333 2.86 2.86 4.84333
2.394 4.88938 2.88 2.88 4.88938
2.395 4.93544 2.9 2.9 4.93544
2.396 4.98149 2.92 2.92 4.98149
2.397 5.02754 2.94 2.94 5.02754
2.398 5.07359 2.96 2.96 5.07359
2.399 5.11964 2.98 2.98 5.11964
2.4 5.16569 3 3 5.16569
2.401 5.21175 3.02 3.02 5.21175
2.402 5.2578 3.04 3.04 5.2578
2.403 5.30385 3.06 3.06 5.30385
2.404 5.3499 3.08 3.08 5.3499
2.405 5.39595 3.1 3.1 5.39595
2.406 5.44201 3.12 3.12 5.44201
2.407 5.48806 3.14 3.14 5.48806
2.408 5.53411 3.16 3.16 5.53411
2.409 5.58016 3.18 3.18 5.58016
2.41 5.62621 3.2 3.2 5.62621
2.411 5.67226 3.22 3.22 5.67226
2.412 5.71832 3.24 3.24 5.71832
2.413 5.76437 3.26 3.26 5.76437
2.414 5.81042 3.28 3.28 5.81042
2.415 5.85647 3.3 3.3 5.85647
2.416 5.90252 3.32 3.32 5.90252
2.417 5.94857 3.34 3.34 5.94857
2.418 5.99463 3.36 3.36 5.99463
2.419 6.04068 3.38 3.38 6.04068
2.42 6.08673 3.4 3.4 6.08673
2.421 6.13278 3.42 3.42 6.13278
2.422 6.17883 3.44 3.44 6.17883
2.423 6.22489 3.46 3.46 6.22489
2.424 6.27094 3.48 3.48 6.27094
2.425 6.31699 3.5 3.5 6.31699
2.426 6.36304 3.52 3.52 6.36304
2.427 6.40909 3.54 3.54 6.40909
2.428 6.45514 3.56 3.56 6.45514
2.429 6.5012 3.58 3.58 6.5012
2.43 6.54725 3.6 3.6 6.54725
2.431 6.5933 3.62 3.62 6.5933
2.432 6.63935 3.64 3.64 6.63935
2.433 6.6854 3.66 3.66 6.6854
2.434 6.73145 3.68 3.68 6.73145
2.435 6.77751 3.7 3.7 6.77751
2.436 6.82356 3.72 3.72 6.82356
2.437 6.86961 3.74 3.74 6.86961
2.438 6.91566 3.76 3.76 6.91566
2.439 6.96171 3.78 3.78 6.96171
2.44 7.00777 3.8 3.8 7.00777
2.441 7.05382 3.82 3.82 7.05382
2.442 7.09987 3.84 3.84 7.09987
2.443 7.14592 3.86 3.86 7.14592
2.444 7.19197 3.88 3.88 7.19197
2.445 7.23802 3.9 3.9 7.23802
2.446 7.28408 3.92 3.92 7.28408
2.447 7.33013 3.94 3.94 7.33013
2.448 7.37618 3.96 3.96 7.37618
2.449 7.42223 3.98 3.98 7.42223
2.45 7.46828 4 4 7.46828
2.451 7.51433 4.02 4.02 7.51433
2.452 7.56039 4.04 4.04 7.56039
2.453 7.60644 4.06 4.06 7.60644
2.454 7.65249 4.08 4.08 7.65249
2.455 7.69854 4.1 4.1 7.69854
2.456 7.74459 4.12 4.12 7.74459
2.457 7.79065 4.14 4.14 7.79065
2.458 7.8367 4.16 4.16 7.8367
2.459 7.88275 4.18 4.18 7.88275
2.46 7.9288 4.2 4.2 7.9288
2.461 7.97485 4.22 4.22 7.97485
2.462 8.0209 4.24 4.24 8.0209
2.463 8.06696 4.26 4.26 8.06696
2.464 8.11301 4.28 4.28 8.11301
2.465 8.15906 4.3 4.3 8.15906
2.466 8.20511 4.32 4.32 8.20511
2.467 8.25116 4.34 4.34 8.25116
2.468 8.29721 4.36 4.36 8.29721
2.469 8.34327 4.38 4.38 8.34327
2.47 8.38932 4.4 4.4 8.38932
2.471 8.43537 4.42 4.42 8.43537
2.472 8.48142 4.44 4.44 8.48142
2.473 8.52747 4.46 4.46 8.52747
2.474 8.57353 4.48 4.48 8.57353
2.475 8.61958 4.5 4.5 8.61958
2.476 8.66563 4.52 4.52 8.66563
2.477 8.71168 4.54 4.54 8.71168
2.478 8.75773 4.56 4.56 8.75773
2.479 8.80378 4.58 4.58 8.80378
2.48 8.84984 4.6 4.6 8.84984
2.481 8.89589 4.62 4.62 8.89589
2.482 8.94194 4.64 4.64 8.94194
2.483 8.98799 4.66 4.66 8.98799
2.484 9.03404 4.68 4.68 9.03404
2.485 9.08009 4.7 4.7 9.08009
2.486 9.12615 4.72 4.72 9.12615
2.487 9.1722 4.74 4.74 9.1722
2.488 9.21825 4.76 4.76 9.21825
2.489 9.2643 4.78 4.78 9.2643
2.49 9.31035 4.8 4.8 9.31035
2.491 9.35641 4.82 4.82 9.35641
2.492 9.40246 4.84 4.84 9.40246
2.493 9.44851 4.86 4.86 9.44851
2.494 9.49456 4.88 4.88 9.49456
2.495 9.54061 4.9 4.9 9.54061
2.496 9.58666 4.92 4.92 9.58666
2.497 9.63272 4.94 4.94 9.63272
2.498 9.67877 4.96 4.96 9.67877
2.499 9.72482 4.98 4.98 9.72482
2.5 9.77087 5 5 9.77087
2.501 9.72482 4.98 4.98 9.72482
2.502 9.67877 4.96 4.96 9.67877
2.503 9.63272 4.94 4.94 9.63272
2.504 9.58666 4.92 4.92 9.58666
2.505 9.54061 4.9 4.9 9.54061
2.506 9.49456 4.88 4.88 9.49456
2.507 9.44851 4.86 4.86 9.44851
2.508 9.40246 4.84 4.84 9.40246
2.509 9.35641 4.82 4.82 9.35641
2.51 9.31035 4.8 4.8 9.31035
2.511 9.2643 4.78 4.78 9.2643
2.512 9.21825 4.76 4.76 9.21825
2.513 9.1722 4.74 4.74 9.1722
2.514 9.12615 4.72 4.72 9.12615
2.515 9.08009 4.7 4.7 9.08009
2.516 9.03404 4.68 4.68 9.03404
2.517 8.98799 4.66 4.66 8.98799
2.518 8.94194 4.64 4.64 8.94194
2.519 8.89589 4.62 4.62 8.89589
2.52 8.84984 4.6 4.6 8.84984
2.521 8.80378 4.58 4.58 8.80378
2.522 8.75773 4.56 4.56 8.75773
2.523 8.71168 4.54 4.54 8.71168
2.524 8.66563 4.52 4.52 8.66563
2.525 8.61958 4.5 4.5 8.61958
2.526 8.57353 4.48 4.48 8.57353
2.527 8.52747 4.46 4.46 8.52747
2.528 8.48142 4.44 4.44 8.48142
2.529 8.43537 4.42 4.42 8.43537
2.53 8.38932 4.4 4.4 8.38932
2.531 8.34327 4.38 4.38 8.34327
2.532 8.29721 4.36 4.36 8.29721
2.533 8.25116 4.34 4.34 8.25116
2.534 8.20511 4.32 4.32 8.20511
2.535 8.15906 4.3 4.3 8.15906
2.536 8.11301 4.28 4.28 8.11301
2.537 8.06696 4.26 4.26 8.06696
2.538 8.0209 4.24 4.24 8.0209
2.539 7.97485 4.22 4.22 7.97485
2.54 7.9288 4.2 4.2 7.9288
2.541 7.88275 4.18 4.18 7.88275
2.542 7.8367 4.16 4.16 7.8367
2.543 7.79065 4.14 4.14 7.79065
2.544 7.74459 4.12 4.12 7.74459
2.545 7.69854 4.1 4.1 7.69854
2.546 7.65249 4.08 4.08 7.65249
2.547 7.60644 4.06 4.06 7.60644
2.548 7.56039 4.04 4.04 7.56039
2.549 7.51433 4.02 4.02 7.51433
2.55 7.46828 4 4 7.46828
2.551 7.42223 3.98 3.98 7.42223
2.552 7.37618 3.96 3.96 7.37618
2.553 7.33013 3.94 3.94 7.33013
2.554 7.28408 3.92 3.92 7.28408
2.555 7.23802 3.9 3.9 7.23802
2.556 7.19197 3.88 3.88 7.19197
2.557 7.14592 3.86 3.86 7.14592
2.558 7.09987 3.84 3.84 7.09987
2.559 7.05382 3.82 3.82 7.05382
2.56 7.00777 3.8 3.8 7.00777
2.561 6.96171 3.78 3.78 6.96171
2.562 6.91566 3.76 3.76 6.91566
2.563 6.86961 3.74 3.74 6.86961
2.564 6.82356 3.72 3.72 6.82356
2.565 6.77751 3.7 3.7 6.77751
2.566 6.73145 3.68 3.68 6.73145
2.567 6.6854 3.66 3.66 6.6854
2.568 6.63935 3.64 3.64 6.63935
2.569 6.5933 3.62 3.62 6.5933
2.57 6.54725 3.6 3.6 6.54725
2.571 6.5012 3.58 3.58 6.5012
2.572 6.45514 3.56 3.56 6.45514
2.573 6.40909 3.54 3.54 6.40909
2.574 6.36304 3.52 3.52 6.36304
2.575 6.31699 3.5 3.5 6.31699
2.576 6.27094 3.48 3.48 6.27094
2.577 6.22489 3.46 3.46 6.22489
2.578 6.17883 3.44 3.44 6.17883
2.579 6.13278 3.42 3.42 6.13278
2.58 6.08673 3.4 3.4 6.08673
2.581 6.04068 3.38 3.38 6.04068
2.582 5.99463 3.36 3.36 5.99463
2.583 5.94857 3.34 3.34 5.94857
2.584 5.90252 3.32 3.32 5.90252
2.585 5.85647 3.3 3.3 5.85647
2.586 5.81042 3.28 3.28 5.81042
2.587 5.76437 3.26 3.26 5.76437
2.588 5.71832 3.24 3.24 5.71832
2.589 5.67226 3.22 3.22 5.67226
2.59 5.62621 3.2 3.2 5.62621
2.591 5.58016 3.18 3.18 5.58016
2.592 5.53411 3.16 3.16 5.53411
2.593 5.48806 3.14 3.14 5.48806
2.594 5.44201 3.12 3.12 5.44201
2.595 5.39595 3.1 3.1 5.39595
2.596 5.3499 3.08 3.08 5.3499
2.597 5.30385 3.06 3.06 5.30385
2.598 5.2578 3.04 3.04 5.2578
2.599 5.21175 3.02 3.02 5.21175
2.6 5.16569 3 3 5.16569
2.601 5.11964 2.98 2.98 5.11964
2.602 5.07359 2.96 2.96 5.07359
2.603 5.02754 2.94 2.94 5.02754
2.604 4.98149 2.92 2.92 4.98149
2.605 4.93544 2.9 2.9 4.93544
2.606 4.88938 2.88 2.88 4.88938
2.607 4.84333 2.86 2.86 4.84333
2.608 4.79728 2.84 2.84 4.79728
2.609 4.75123 2.82 2.82 4.75123
2.61 4.70518 2.8 2.8 4.70518
2.611 4.65913 2.78 2.78 4.65913
2.612 4.61307 2.76 2.76 4.61307
2.613 4.56702 2.74 2.74 4.56702
2.614 4.52097 2.72 2.72 4.52097
2.615 4.47492 2.7 2.7 4.47492
2.616 4.42887 2.68 2.68 4.42887
2.617 4.38281 2.66 2.66 4.38281
2.618 4.33676 2.64 2.64 4.33676
2.619 4.29071 2.62 2.62 4.29071
2.62 4.24466 2.6 2.6 4.24466
2.621 4.19861 2.58 2.58 4.19861
2.622 4.15256 2.56 2.56 4.15256
2.623 4.1065 2.54 2.54 4.1065
2.624 4.06045 2.52 2.52 4.06045
2.625 4.0144 2.5 2.5 4.0144
2.626 3.96835 2.48 2.48 3.96835
2.627 3.9223 2.46 2.46 3.9223
2.628 3.87625 2.44 2.44 3.87625
2.629 3.83019 2.42 2.42 3.83019
2.63 3.78414 2.4 2.4 3.78414
2.631 3.73809 2.38 2.38 3.73809
2.632 3.69204 2.36 2.36 3.69204
2.633 3.64599 2.34 2.34 3.64599
2.634 3.59993 2.32 2.32 3.59993
2.635 3.55388 2.3 2.3 3.55388
2.636 3.50783 2.28 2.28 3.50783
2.637 3.46178 2.26 2.26 3.46178
2.638 3.41573 2.24 2.24 3.41573
2.639 3.36968 2.22 2.22 3.36968
2.64 3.32362 2.2 2.2 3.32362
2.641 3.27757 2.18 2.18 3.27757
2.642 3.23152 2.16 2.16 3.23152
2.643 3.18547 2.14 2.14 3.18547
2.644 3.13942 2.12 2.12 3.13942
2.645 3.09337 2.1 2.1 3.09337
2.646 3.04731 2.08 2.08 3.04731
2.647 3.00126 2.06 2.06 3.00126
2.648 2.95521 2.04 2.04 2.95521
2.649 2.90916 2.02 2.02 2.90916
2.65 2.86311 2 2 2.86311
2.651 2.81705 1.98 1.98 2.81705
2.652 2.771 1.96 1.96 2.771
2.653 2.72495 1.94 1.94 2.72495
2.654 2.6789 1.92 1.92 2.6789
2.655 2.63285 1.9 1.9 2.63285
2.656 2.5868 1.88 1.88 2.5868
2.657 2.54074 1.86 1.86 2.54074
2.658 2.49469 1.84 1.84 2.49469
2.659 2.44864 1.82 1.82 2.44864
2.66 2.40259 1.8 1.8 2.40259
2.661 2.35654 1.78 1.78 2.35654
2.662 2.31048 1.76 1.76 2.31048
2.663 2.26443 1.74 1.74 2.26443
2.664 2.21838 1.72 1.72 2.21838
2.665 2.17233 1.7 1.7 2.17233
2.666 2.12628 1.68 1.68 2.12628
2.667 2.08023 1.66 1.66 2.08023
2.668 2.03417 1.64 1.64 2.03417
2.669 1.98812 1.62 1.62 1.98812
2.67 1.94207 1.6 1.6 1.94207
2.671 1.89602 1.58 1.58 1.89602
2.672 1.84997 1.56 1.56 1.84997
2.673 1.80392 1.54 1.54 1.80392
2.674 1.75786 1.52 1.52 1.75786
2.675 1.71181 1.5 1.5 1.71181
2.676 1.66576 1.48 1.48 1.66576
2.677 1.61971 1.46 1.46 1.61971
2.678 1.57366 1.44 1.44 1.57366
2.679 1.5276 1.42 1.42 1.5276
2.68 1.48155 1.4 1.4 1.48155
2.681 1.4355 1.38 1.38 1.4355
2.682 1.38945 1.36 1.36 1.38945
2.683 1.3434 1.34 1.34 1.3434
2.684 1.29735 1.32 1.32 1.29735
2.685 1.25129 1.3 1.3 1.25129
2.686 1.20524 1.28 1.28 1.20524
2.687 1.15919 1.26 1.26 1.15919
2.688 1.11314 1.24 1.24 1.11314
2.689 1.06709 1.22 1.22 1.06709
2.69 1.02104 1.2 1.2 1.02104
2.691 0.974984 1.18 1.18 0.974984
2.692 0.928932 1.16 1.16 0.928932
2.693 0.88288 1.14 1.14 0.88288
2.694 0.836828 1.12 1.12 0.836828
2.695 0.790777 1.1 1.1 0.790777
2.696 0.744725 1.08 1.08 0.744725
2.697 0.698673 1.06 1.06 0.698673
2.698 0.652621 1.04 1.04 0.652621
2.699 0.60657 1.02 1.02 0.60657
2.7 0.560518 1 1 0.560518
2.701 0.514466 0.98 0.98 0.514466
2.702 0.468414 0.96 0.96 0.468414
2.703 0.422363 0.94 0.94 0.422363
2.704 0.376311 0.92 0.92 0.376311
2.705 0.330259 0.9 0.9 0.330259
2.706 0.284207 0.88 0.88 0.284207
2.707 0.238155 0.86 0.86 0.238155
2.708 0.192104 0.84 0.84 0.192104
2.709 0.146052 0.82 0.82 0.146052
2.71 0.1 0.8 0.8 0.1
2.711 0.0630958 0.78 0.78 0.0630958
2.712 0.0398108 0.76 0.76 0.0398108
2.713 0.0251189 0.74 0.74 0.0251189
2.714 0.015849 0.72 0.72 0.015849
2.715 0.01 0.7 0.7 0.01
2.716 0.00630958 0.68 0.68 0.00630958
2.717 0.00398108 0.66 0.66 0.00398108
2.718 0.00251189 0.64 0.64 0.00251189
2.719 0.00158489 0.62 0.62 0.00158489
2.72 0.001 0.6 0.6 0.001
2.721 0.000630957 0.58 0.58 0.000630957
2.722 0.000398107 0.56 0.56 0.000398107
2.723 0.000251188 0.54 0.54 0.000251188
2.724 0.000158488 0.52 0.52 0.000158488
2.725 9.99991e-05 0.5 0.5 9.99991e-05
2.726 6.30948e-05 0.48 0.48 6.30948e-05
2.727 3.98097e-05 0.46 0.46 3.98097e-05
2.728 2.51179e-05 0.44 0.44 2.51179e-05
2.729 1.58479e-05 0.42 0.42 1.58479e-05
2.73 9.99901e-06 0.4 0.4 9.99901e-06
2.731 6.30858e-06 0.38 0.38 6.30858e-06
2.732 3.98007e-06 0.36 0.36 3.98007e-06
2.733 2.51089e-06 0.34 0.34 2.51089e-06
2.734 1.58389e-06 0.32 0.32 1.58389e-06
2.735 9.99001e-07 0.3 0.3 9.99001e-07
2.736 6.29958e-07 0.28 0.28 6.29958e-07
2.737 3.97107e-07 0.26 0.26 3.97107e-07
2.738 2.50189e-07 0.24 0.24 2.50189e-07
2.739 1.57489e-07 0.22 0.22 1.57489e-07
2.74 9.9e-08 0.2 0.2 9.9e-08
2.741 6.20958e-08 0.18 0.18 6.20958e-08
2.742 3.88107e-08 0.16 0.16 3.88107e-08
2.743 2.41189e-08 0.14 0.14 2.41189e-08
2.744 1.48489e-08 0.12 0.12 1.48489e-08
2.745 9e-09 0.1 0.1 9e-09
2.746 5.30957e-09 0.08 0.08 5.30957e-09
2.747 2.98107e-09 0.06 0.06 2.98107e-09
2.748 1.51189e-09 0.04 0.04 1.51189e-09
2.749 5.84893e-10 0.02 0.02 5.84893e-10
2.75 8.83487e-20 3.83693e-12 3.83693e-12 8.83487e-20
2.751 -3.69043e-10 -0.02 -0.02 -3.69043e-10
2.752 -6.01893e-10 -0.04 -0.04 -6.01893e-10
2.753 -7.48811e-10 -0.06 -0.06 -7.48811e-10
2.754 -8.41511e-10 -0.08 -0.08 -8.41511e-10
2.755 -9e-10 -0.1 -0.1 -9e-10
2.756 -9.36904e-10 -0.12 -0.12 -9.36904e-10
2.757 -9.60189e-10 -0.14 -0.14 -9.60189e-10
2.758 -9.74881e-10 -0.16 -0.16 -9.74881e-10
2.759 -9.84151e-10 -0.18 -0.18 -9.84151e-10
2.76 -9.9e-10 -0.2 -0.2 -9.9e-10
2.761 -9.9369e-10 -0.22 -0.22 -9.9369e-10
2.762 -9.96019e-10 -0.24 -0.24 -9.96019e-10
2.763 -9.97488e-10 -0.26 -0.26 -9.97488e-10
2.764 -9.98415e-10 -0.28 -0.28 -9.98415e-10
2.765 -9.99e-10 -0.3 -0.3 -9.99e-10
2.766 -9.99369e-10 -0.32 -0.32 -9.99369e-10
2.767 -9.99602e-10 -0.34 -0.34 -9.99602e-10
2.768 -9.99749e-10 -0.36 -0.36 -9.99749e-10
2.769 -9.99842e-10 -0.38 -0.38 -9.99842e-10
2.77 -9.999e-10 -0.4 -0.4 -9.999e-10
2.771 -9.99937e-10 -0.42 -0.42 -9.99937e-10
2.772 -9.9996e-10 -0.44 -0.44 -9.9996e-10
2.773 -9.99975e-10 -0.46 -0.46 -9.99975e-10
2.774 -9.99984e-10 -0.48 -0.48 -9.99984e-10
2.775 -9.9999e-10 -0.5 -0.5 -9.9999e-10
2.776 -9.99994e-10 -0.52 -0.52 -9.99994e-10
2.777 -9.99996e-10 -0.54 -0.54 -9.99996e-10
2.778 -9.99997e-10 -0.56 -0.56 -9.99997e-10
2.779 -9.99998e-10 -0.58 -0.58 -9.99998e-10
2.78 -9.99999e-10 -0.6 -0.6 -9.99999e-10
2.781 -9.99999e-10 -0.62 -0.62 -9.99999e-10
2.782 -1e-09 -0.64 -0.64 -1e-09
2.783 -1e-09 -0.66 -0.66 -1e-09
2.784 -1e-09 -0.68 -0.68 -1e-09
2.785 -1e-09 -0.7 -0.7 -1e-09
2.786 -1e-09 -0.72 -0.72 -1e-09
2.787 -1e-09 -0.74 -0.74 -1e-09
2.788 -1e-09 -0.76 -0.76 -1e-09
2.789 -1e-09 -0.78 -0.78 -1e-09
2.79 -1e-09 -0.8 -0.8 -1e-09
2.791 -1e-09 -0.82 -0.82 -1e-09
2.792 -1e-09 -0.84 -0.84 -1e-09
2.793 -1e-09 -0.86 -0.86 -1e-09
2.794 -1e-09 -0.88 -0.88 -1e-09
2.795 -1e-09 -0.9 -0.9 -1e-09
2.796 -1e-09 -0.92 -0.92 -1e-09
2.797 -1e-09 -0.94 -0.94 -1e-09
2.798 -1e-09 -0.96 -0.96 -1e-09
2.799 -1e-09 -0.98 -0.98 -1e-09
2.8 -1e-09 -1 -1 -1e-09
2.801 -1e-09 -1.02 -1.02 -1e-09
2.802 -1e-09 -1.04 -1.04 -1e-09
2.803 -1e-09 -1.06 -1.06 -1e-09
2.804 -1e-09 -1.08 -1.08 -1e-09
2.805 -1e-09 -1.1 -1.1 -1e-09
2.806 -1e-09 -1.12 -1.12 -1e-09
2.807 -1e-09 -1.14 -1.14 -1e-09
2.808 -1e-09 -1.16 -1.16 -1e-09
2.809 -1e-09 -1.18 -1.18 -1e-09
2.81 -1e-09 -1.2 -1.2 -1e-09
2.811 -1e-09 -1.22 -1.22 -1e-09
2.812 -1e-09 -1.24 -1.24 -1e-09
2.813 -1e-09 -1.26 -1.26 -1e-09
2.814 -1e-09 -1.28 -1.28 -1e-09
2.815 -1e-09 -1.3 -1.3 -1e-09
2.816 -1e-09 -1.32 -1.32 -1e-09
2.817 -1e-09 -1.34 -1.34 -1e-09
2.818 -1e-09 -1.36 -1.36 -1e-09
2.819 -1e-09 -1.38 -1.38 -1e-09
2.82 -1e-09 -1.4 -1.4 -1e-09
2.821 -1e-09 -1.42 -1.42 -1e-09
2.822 -1e-09 -1.44 -1.44 -1e-09
2.823 -1e-09 -1.46 -1.46 -1e-09
2.824 -1e-09 -1.48 -1.48 -1e-09
2.825 -1e-09 -1.5 -1.5 -1e-09
2.826 -1e-09 -1.52 -1.52 -1e-09
2.827 -1e-09 -1.54 -1.54 -1e-09
2.828 -1e-09 -1.56 -1.56 -1e-09
2.829 -1e-09 -1.58 -1.58 -1e-09
2.83 -1e-09 -1.6 -1.6 -1e-09
2.831 -1e-09 -1.62 -1.62 -1e-09
2.832 -1e-09 -1.64 -1.64 -1e-09
2.833 -1e-09 -1.66 -1.66 -1e-09
2.834 -1e-09 -1.68 -1.68 -1e-09
2.835 -1e-09 -1.7 -1.7 -1e-09
2.836 -1e-09 -1.72 -1.72 -1e-09
2.837 -1e-09 -1.74 -1.74 -1e-09
2.838 -1e-09 -1.76 -1.76 -1e-09
2.839 -1e-09 -1.78 -1.78 -1e-09
2.84 -1e-09 -1.8 -1.8 -1e-09
2.841 -1e-09 -1.82 -1.82 -1e-09
2.842 -1e-09 -1.84 -1.84 -1e-09
2.843 -1e-09 -1.86 -1.86 -1e-09
