t 1 2 3 4 5 jL0100 jL0201 jL0302 jL0403 jV0500
28.48 -0.000679394 -0.0149549 -0.062479 -2.48162 1 -0.00169773 -0.0195006 -0.388039 -2.18295 -0.0178028
28.52 -0.000814761 -0.0194367 -0.104889 -2.38396 1 -0.00227852 -0.0322629 -0.421937 -2.69975 -0.0299844
28.56 -0.00102862 -0.0242759 -0.156776 -2.26632 1 -0.00299504 -0.0485058 -0.477498 -3.1825 -0.0455108
28.6 -0.00134057 -0.0297108 -0.216871 -2.13017 1 -0.00391595 -0.0685305 -0.558986 -3.62501 -0.0646145
28.64 -0.00177202 -0.0360207 -0.283703 -1.97723 1 -0.00512582 -0.092823 -0.669837 -4.02176 -0.0876972
28.68 -0.0023472 -0.0435128 -0.355631 -1.80944 1 -0.00672696 -0.122079 -0.812541 -4.36797 -0.115352
28.72 -0.00309426 -0.0525083 -0.430882 -1.62889 1 -0.00884207 -0.157219 -0.988562 -4.65967 -0.148377
28.76 -0.00404646 -0.0633268 -0.507592 -1.43782 1 -0.0116177 -0.199386 -1.19827 -4.89377 -0.187769
28.8 -0.00524322 -0.0762712 -0.583845 -1.23858 1 -0.0152286 -0.249939 -1.44091 -5.06812 -0.23471
28.84 -0.00673109 -0.0916114 -0.657718 -1.03359 1 -0.019883 -0.310422 -1.71462 -5.18149 -0.290539
28.88 -0.00856454 -0.10957 -0.72732 -0.825284 1 -0.0258285 -0.382535 -2.01641 -5.23361 -0.356706
28.92 -0.0108064 -0.130306 -0.790842 -0.616109 1 -0.033358 -0.468078 -2.34227 -5.22516 -0.43472
28.96 -0.0135281 -0.153906 -0.846588 -0.408451 1 -0.0428169 -0.568896 -2.68723 -5.15775 -0.526079
29 -0.0168091 -0.18037 -0.893019 -0.204619 1 -0.054609 -0.686806 -3.04548 -5.03383 -0.632197
29.04 -0.0207367 -0.209604 -0.928784 -0.00680911 1 -0.0692031 -0.823528 -3.41048 -4.85669 -0.754325
29.08 -0.0254044 -0.241414 -0.952749 0.182932 1 -0.0871383 -0.980597 -3.77515 -4.63034 -0.893459
29.12 -0.0309103 -0.275505 -0.964023 0.362728 1 -0.109028 -1.15929 -4.132 -4.35948 -1.05026
29.16 -0.0373553 -0.311477 -0.961976 0.530904 1 -0.135563 -1.36052 -4.47335 -4.04932 -1.22495
29.2 -0.04484 -0.348832 -0.946253 0.686001 1 -0.167512 -1.58479 -4.79147 -3.70555 -1.41728
29.24 -0.0534618 -0.386978 -0.916778 0.826796 1 -0.205722 -1.83211 -5.07882 -3.33421 -1.62639
29.28 -0.0633115 -0.42524 -0.873758 0.952312 1 -0.251112 -2.1019 -5.32821 -2.94155 -1.85079
29.32 -0.0744698 -0.462872 -0.817676 1.06182 1 -0.304668 -2.39299 -5.533 -2.53394 -2.08832
29.36 -0.0870028 -0.499069 -0.749276 1.15486 1 -0.367433 -2.70352 -5.68723 -2.11774 -2.33609
29.4 -0.100958 -0.53299 -0.669551 1.23119 1 -0.440494 -3.03098 -5.78582 -1.6992 -2.59049
29.44 -0.116362 -0.563771 -0.579717 1.29087 1 -0.524967 -3.37216 -5.8247 -1.28436 -2.84719
29.48 -0.133212 -0.59055 -0.481184 1.33413 1 -0.621976 -3.72315 -5.80088 -0.878908 -3.10117
29.52 -0.151477 -0.612485 -0.375527 1.36147 1 -0.732635 -4.07941 -5.7126 -0.488154 -3.34678
29.56 -0.171092 -0.62878 -0.26445 1.37357 1 -0.858018 -4.43582 -5.55932 -0.116901 -3.5778
29.6 -0.191956 -0.638703 -0.149751 1.3713 1 -0.999136 -4.78669 -5.3418 0.230597 -3.78755
29.64 -0.213928 -0.641607 -0.0332771 1.35567 1 -1.1569 -5.12591 -5.06208 0.550697 -3.96901
29.68 -0.236827 -0.636952 0.0831076 1.32785 1 -1.33211 -5.44705 -4.72344 0.840403 -4.11494
29.72 -0.260432 -0.624322 0.197566 1.28909 1 -1.5254 -5.74345 -4.33037 1.09739 -4.21805
29.76 -0.284479 -0.603438 0.308323 1.24075 1 -1.73721 -6.00835 -3.88843 1.32003 -4.27115
29.8 -0.308666 -0.574173 0.413704 1.1842 1 -1.96776 -6.23509 -3.40417 1.50735 -4.26733
29.84 -0.332652 -0.536561 0.512167 1.12087 1 -2.21704 -6.4172 -2.885 1.65906 -4.20016
29.88 -0.356061 -0.490798 0.602331 1.05218 1 -2.48475 -6.54858 -2.33899 1.7755 -4.06383
29.92 -0.378488 -0.437253 0.683001 0.979518 1 -2.77027 -6.62364 -1.77476 1.8576 -3.85337
29.96 -0.399502 -0.376457 0.75319 0.904229 1 -3.07268 -6.6375 -1.20121 1.90683 -3.56482
30 -0.418651 -0.309101 0.812135 0.827589 1 -3.39069 -6.58606 -0.627413 1.92515 -3.19537
30.04 -0.435474 -0.236026 0.859305 0.750788 1 -3.72269 -6.46619 -0.0623642 1.91491 -2.74349
30.08 -0.449504 -0.158208 0.894407 0.674913 1 -4.06669 -6.27581 0.485192 1.87883 -2.20912
30.12 -0.460276 -0.076742 0.917385 0.600939 1 -4.42032 -6.01401 1.00695 1.81988 -1.59369
30.16 -0.46734 0.00717899 0.928411 0.529718 1 -4.78089 -5.68114 1.49521 1.74121 -0.900248
30.2 -0.470269 0.0922876 0.927881 0.461971 1 -5.14534 -5.27881 1.94306 1.6461 -0.133472
30.24 -0.468663 0.177267 0.916389 0.398292 1 -5.5103 -4.80999 2.34449 1.53786 0.700317
30.28 -0.462166 0.260778 0.894715 0.33914 1 -5.87212 -4.27894 2.69451 1.41976 1.59318
30.32 -0.450471 0.341487 0.863798 0.284845 1 -6.22686 -3.69125 2.98926 1.29496 2.53562
30.36 -0.433326 0.418096 0.824707 0.235616 1 -6.57039 -3.05371 3.22606 1.16648 3.51669
30.4 -0.410549 0.489369 0.778619 0.191545 1 -6.89841 -2.37429 3.40345 1.0371 4.52412
30.44 -0.382028 0.554159 0.72678 0.152616 1 -7.20649 -1.66198 3.52119 0.909362 5.5445
30.48 -0.34773 0.611438 0.67048 0.118718 1 -7.49015 -0.926695 3.58025 0.78551 6.56345
30.52 -0.307705 0.660315 0.611021 0.0896587 1 -7.74491 -0.179056 3.58274 0.667466 7.56586
30.56 -0.262093 0.70006 0.549684 0.065173 1 -7.9664 0.569742 3.53184 0.55682 8.53614
30.6 -0.21112 0.730122 0.487705 0.0449402 1 -8.15034 1.30815 3.4317 0.45482 9.45849
30.64 -0.155102 0.750139 0.426248 0.0285963 1 -8.29269 2.02448 3.28734 0.362374 10.3172
30.68 -0.0944423 0.759953 0.366379 0.0157476 1 -8.38968 2.70712 3.10444 0.280063 11.0968
30.72 -0.0296317 0.759609 0.309049 0.00598319 1 -8.43791 3.34475 2.88926 0.208156 11.7827
30.76 0.0387599 0.749361 0.255079 -0.0011127 1 -8.43436 3.92661 2.6484 0.146638 12.361
30.8 0.110088 0.729664 0.205145 -0.00595019 1 -8.37651 4.44264 2.38868 0.0952365 12.8191
30.84 0.183639 0.701168 0.159775 -0.0089241 1 -8.26233 4.88377 2.11696 0.0534591 13.1461
30.88 0.258645 0.664703 0.119343 -0.0104059 1 -8.09042 5.24207 1.83993 0.0206298 13.3325
30.92 0.334288 0.621262 0.0840699 -0.0107371 1 -7.85994 5.51093 1.56396 -0.00407131 13.3709
30.96 0.409713 0.571981 0.0540321 -0.0102243 1 -7.57075 5.68521 1.29498 -0.0215683 13.256
31 0.484045 0.518111 0.0291683 -0.0091359 1 -7.22334 5.76137 1.03831 -0.0328499 12.9847
31.04 0.556396 0.460998 0.00929363 -0.00770025 1 -6.81892 5.73758 0.798515 -0.0389327 12.5565
31.08 0.625881 0.402045 -0.00588521 -0.00610507 1 -6.35937 5.61374 0.579376 -0.0408262 11.9731
31.12 0.691633 0.342685 -0.016751 -0.00449849 1 -5.84725 5.39153 0.383759 -0.0395026 11.2388
31.16 0.752816 0.284351 -0.0237562 -0.00299102 1 -5.28579 5.07442 0.213588 -0.0358707 10.3602
31.2 0.808639 0.228441 -0.0274013 -0.00165851 1 -4.67885 4.6676 0.0698259 -0.0307548 9.34644
31.24 0.858368 0.176287 -0.0282128 -0.000545824 1 -4.03088 4.17791 -0.0475247 -0.0248797 8.20878
31.28 0.901338 0.129125 -0.026722 0.000328986 1 -3.34688 3.61372 -0.139384 -0.0188607 6.9606
31.32 0.936967 0.0880699 -0.0234432 0.000970194 1 -2.63232 2.98482 -0.20754 -0.0131997 5.61715
31.36 0.964763 0.0540865 -0.018855 0.00139991 1 -1.89312 2.30221 -0.254561 -0.00828614 4.19533
31.4 0.984333 0.0279693 -0.0133822 0.00165372 1 -1.1355 1.5779 -0.283697 -0.00440416 2.7134
31.44 0.995393 0.0103242 -0.007381 0.00177666 1 -0.365975 0.82474 -0.298752 -0.00174287 1.19071
31.48 0.997767 0.00155484 -0.00112737 0.00181974 1 0.40877 0.0561164 -0.303949 -0.000411347 -0.352654
31.52 0.991396 0.00185273 0.00519202 0.00183709 1 1.18196 -0.714243 -0.303781 -0.000456207 -1.89621
31.56 0.976339 0.0111931 0.0114847 0.00188384 1 1.94682 -1.47255 -0.302856 -0.00188135 -3.41938
31.6 0.952767 0.0293352 0.0177539 0.00201484 1 2.69667 -2.20521 -0.305734 -0.00466874 -4.90188
31.64 0.920967 0.0558272 0.024096 0.00228421 1 3.425 -2.89907 -0.316775 -0.00879933 -6.32407
31.68 0.881334 0.0900167 0.0306947 0.00274565 1 4.12555 -3.54169 -0.339986 -0.014273 -7.66724
31.72 0.834365 0.131065 0.0378118 0.00345365 1 4.79245 -4.12151 -0.378881 -0.0211268 -8.91396
31.76 0.78065 0.177966 0.0457743 0.00446519 1 5.42021 -4.62816 -0.436351 -0.0294502 -10.0484
31.8 0.720867 0.229568 0.0549595 0.00584214 1 6.00385 -5.05256 -0.514561 -0.0393971 -11.0564
31.84 0.655764 0.284602 0.065777 0.00765395 1 6.53895 -5.38715 -0.614855 -0.0511936 -11.9261
31.88 0.586154 0.341706 0.07865 0.00998064 1 7.02169 -5.62597 -0.737697 -0.0651408 -12.6477
31.92 0.512897 0.39946 0.0939946 0.0129157 1 7.44889 -5.76481 -0.882625 -0.0816131 -13.2137
31.96 0.436887 0.456414 0.112199 0.016569 1 7.81807 -5.80124 -1.04824 -0.101051 -13.6193
32 0.35904 0.511123 0.133603 0.021069 1 8.12745 -5.73467 -1.23223 -0.123949 -13.8621
32.04 0.280279 0.562179 0.158478 0.0265647 1 8.37596 -5.5663 -1.43138 -0.150838 -13.9423
32.08 0.201517 0.60824 0.18701 0.0332268 1 8.56323 -5.29916 -1.64167 -0.182265 -13.8624
32.12 0.123646 0.648064 0.21928 0.0412474 1 8.68962 -4.93793 -1.85835 -0.218765 -13.6276
32.16 0.0475241 0.68053 0.255256 0.0508394 1 8.75616 -4.48891 -2.07607 -0.260834 -13.2451
32.2 -0.0260395 0.704669 0.294778 0.0622341 1 8.76451 -3.95987 -2.28897 -0.3089 -12.7244
32.24 -0.0962937 0.719682 0.337552 0.0756778 1 8.71696 -3.35985 -2.49087 -0.363286 -12.0768
32.28 -0.162557 0.724958 0.383149 0.0914271 1 8.61634 -2.69899 -2.67542 -0.424181 -11.3153
32.32 -0.224224 0.720085 0.431007 0.109743 1 8.466 -1.98835 -2.83625 -0.49161 -10.4543
32.36 -0.280775 0.704862 0.480432 0.130883 1 8.26971 -1.23964 -2.96715 -0.565399 -9.50935
32.4 -0.33178 0.679298 0.530612 0.155094 1 8.03161 -0.465027 -3.06227 -0.645157 -8.49663
32.44 -0.376904 0.643616 0.580628 0.182602 1 7.75614 0.323117 -3.11623 -0.730247 -7.43302
32.48 -0.415906 0.598242 0.629471 0.213603 1 7.44797 1.11245 -3.12432 -0.819775 -6.33552
32.52 -0.448642 0.543799 0.676066 0.24825 1 7.11192 1.89089 -3.08264 -0.91258 -5.22103
32.56 -0.475063 0.481091 0.719292 0.286646 1 6.75287 2.64684 -2.9882 -1.00723 -4.10604
32.6 -0.49521 0.411084 0.758008 0.328831 1 6.37573 3.36936 -2.83904 -1.10203 -3.00637
32.64 -0.509213 0.334884 0.791084 0.374773 1 5.98531 4.04841 -2.63431 -1.19504 -1.93689
32.68 -0.517281 0.253713 0.817424 0.424355 1 5.5863 4.67498 -2.37431 -1.28407 -0.911329
32.72 -0.519699 0.168883 0.836002 0.477371 1 5.18323 5.24121 -2.06055 -1.36675 0.0579794
32.76 -0.516814 0.0817663 0.845883 0.533518 1 4.78033 5.74055 -1.6957 -1.44056 0.96022
32.8 -0.509034 -0.00623547 0.846257 0.592386 1 4.38158 6.16783 -1.28359 -1.50285 1.78624
32.84 -0.496812 -0.093718 0.836458 0.653461 1 3.99061 6.51926 -0.829152 -1.55091 2.52865
32.88 -0.480635 -0.179306 0.815991 0.716119 1 3.61067 6.79254 -0.338309 -1.58202 3.18186
32.92 -0.461022 -0.261679 0.784549 0.779631 1 3.24465 6.98677 0.182118 -1.59355 3.74212
32.96 -0.438503 -0.339602 0.74203 0.843161 1 2.895 7.10247 0.724553 -1.58296 4.20747
33 -0.413617 -0.411945 0.688545 0.905779 1 2.56378 7.14149 1.28082 -1.54794 4.57771
33.04 -0.386899 -0.477707 0.624426 0.966467 1 2.25262 7.10691 1.84232 -1.48642 4.85429
33.08 -0.358871 -0.536033 0.550225 1.02413 1 1.96274 7.00295 2.40018 -1.39667 5.04021
33.12 -0.330034 -0.586231 0.466714 1.07761 1 1.69496 6.83483 2.94551 -1.27734 5.13987
33.16 -0.300861 -0.627776 0.37487 1.12571 1 1.44973 6.60862 3.46952 -1.12755 5.15889
33.2 -0.271789 -0.660325 0.275864 1.1672 1 1.22714 6.33106 3.96377 -0.946913 5.10393
33.24 -0.243218 -0.683711 0.171038 1.20085 1 1.02695 6.00945 4.42032 -0.735588 4.9825
33.28 -0.215499 -0.697949 0.0618856 1.22544 1 0.848649 5.6514 4.83191 -0.494318 4.80275
33.32 -0.18894 -0.703222 -0.0499816 1.23982 1 0.691443 5.26472 5.19213 -0.224448 4.57328
33.36 -0.163796 -0.699878 -0.162862 1.24287 1 0.554334 4.85724 5.49555 0.07206 4.30291
33.4 -0.140275 -0.688413 -0.274998 1.23357 1 0.436141 4.43663 5.73784 0.392633 4.00049
33.44 -0.118533 -0.669458 -0.384618 1.21104 1 0.335542 4.01025 5.91583 0.734098 3.67471
33.48 -0.09868 -0.643756 -0.489965 1.1745 1 0.25111 3.58507 6.02765 1.09271 3.33396
33.52 -0.0807771 -0.612145 -0.589343 1.12336 1 0.181355 3.16747 6.07267 1.4642 2.98612
33.56 -0.0648444 -0.575534 -0.681148 1.0572 1 0.124752 2.76321 6.05156 1.84382 2.63846
33.6 -0.0508622 -0.534882 -0.763908 0.975799 1 0.0797762 2.37732 5.96625 2.2264 2.29755
33.64 -0.0387761 -0.491171 -0.836314 0.879142 1 0.0449336 2.01405 5.81988 2.60647 1.96911
33.68 -0.0285015 -0.445386 -0.89725 0.767447 1 0.0187827 1.67681 5.61671 2.97829 1.65803
33.72 -0.0199289 -0.39849 -0.945822 0.641161 1 -4.23145e-05 1.36823 5.362 3.33597 1.36827
33.76 -0.0129289 -0.351405 -0.981376 0.50097 1 -0.0128142 1.09006 5.06188 3.6736 1.10287
33.8 -0.00735737 -0.304993 -1.00352 0.347792 1 -0.0206995 0.843283 4.72322 3.9853 0.863983
33.84 -0.00306057 -0.260038 -1.01212 0.182778 1 -0.024749 0.628125 4.35343 4.26538 0.652874
33.88 0.000120205 -0.217233 -1.00733 0.00730195 1 -0.0258919 0.444112 3.9603 4.50843 0.470004
33.92 0.00234413 -0.177169 -0.989564 -0.177055 1 -0.024934 0.290151 3.55179 4.70942 0.315085
33.96 0.00376686 -0.140326 -0.959516 -0.368519 1 -0.0225586 0.16461 3.13586 4.8638 0.187169
34 0.00453711 -0.10707 -0.91812 -0.565148 1 -0.0193309 0.0654137 2.72028 4.96764 0.0847446
34.04 0.0047937 -0.0776494 -0.866548 -0.764854 1 -0.015704 -0.00986655 2.31242 5.01765 0.00583743
34.08 0.00466327 -0.0522005 -0.806178 -0.965433 1 -0.012028 -0.0639096 1.91911 5.01132 -0.0518816
34.12 0.00425856 -0.030749 -0.738568 -1.1646 1 -0.00856009 -0.0995504 1.54647 4.94694 -0.0909904
34.16 0.00367728 -0.0132199 -0.665421 -1.36001 1 -0.00547542 -0.119687 1.19977 4.82367 -0.114211
34.2 0.00300162 0.000552751 -0.58855 -1.54932 1 -0.00287931 -0.127192 0.883338 4.64158 -0.124312
34.24 0.00229817 0.0108132 -0.509831 -1.73018 1 -0.000819274 -0.124838 0.60044 4.40166 -0.124019
34.28 0.00161846 0.0178696 -0.431172 -1.90033 1 0.000703127 -0.115231 0.353247 4.10581 -0.115934
34.32 0.000999787 0.0220783 -0.354462 -2.05758 1 0.00172084 -0.100749 0.14279 3.75686 -0.10247
34.36 0.000466478 0.023828 -0.281531 -2.19989 1 0.00229078 -0.0835086 -0.0310407 3.3585 -0.0857993
34.4 3.13303e-05 0.0235227 -0.214114 -2.32537 1 0.00248428 -0.0653323 -0.169462 2.91524 -0.0678166
34.44 -0.000302732 0.0215653 -0.153802 -2.43232 1 0.00237879 -0.0477355 -0.274745 2.43237 -0.0501143
34.48 -0.000540938 0.0183425 -0.102016 -2.51928 1 0.00205085 -0.0319262 -0.350131 1.91583 -0.0339771
34.52 -0.00069494 0.01421 -0.0599693 -2.58504 1 0.00157046 -0.0188183 -0.399723 1.37217 -0.0203887
34.56 -0.000781169 0.00947999 -0.0286395 -2.62865 1 0.000996698 -0.00905527 -0.428351 0.808415 -0.010052
34.6 -0.000819332 0.00441024 -0.00874892 -2.64946 1 0.00037458 -0.00304575 -0.441423 0.231935 -0.00342033
34.64 -0.000831115 -0.000804089 -0.000746601 -2.64711 1 -0.000266952 -0.00100649 -0.444762 -0.349643 -0.000739537
34.68 -0.000839148 -0.00603641 -0.00479769 -2.62154 1 -0.000916187 -0.00301224 -0.444432 -0.928584 -0.00209606
34.72 -0.000866247 -0.0112318 -0.0207797 -2.57303 1 -0.00157908 -0.00904971 -0.44655 -1.49717 -0.00747063
34.76 -0.000934982 -0.0164071 -0.0482847 -2.50213 1 -0.00227922 -0.0190732 -0.45711 -2.04784 -0.016794
34.8 -0.00106754 -0.0216489 -0.0866286 -2.4097 1 -0.0030576 -0.0330599 -0.481801 -2.5733 -0.0300023
34.84 -0.00128592 -0.0271078 -0.134866 -2.2969 1 -0.0039724 -0.0510617 -0.525836 -3.06667 -0.0470893
34.88 -0.00161237 -0.0329912 -0.191812 -2.16514 1 -0.00509897 -0.0732524 -0.593792 -3.52156 -0.0681534
34.92 -0.0020701 -0.0395527 -0.256067 -2.01606 1 -0.00653035 -0.0999667 -0.689473 -3.93222 -0.0934363
34.96 -0.0026842 -0.0470808 -0.32605 -1.85155 1 -0.00837836 -0.131731 -0.815782 -4.29363 -0.123353
35 -0.00348263 -0.0558847 -0.400033 -1.67364 1 -0.0107754 -0.169284 -0.974627 -4.60153 -0.158508
35.04 -0.00449733 -0.0662799 -0.476181 -1.48456 1 -0.0138772 -0.213581 -1.16685 -4.85255 -0.199703
35.08 -0.00576533 -0.0785729 -0.55259 -1.28663 1 -0.0178664 -0.265794 -1.39218 -5.04421 -0.247928
35.12 -0.00732973 -0.093045 -0.627334 -1.08224 1 -0.0229564 -0.327292 -1.64922 -5.175 -0.304335
35.16 -0.00924051 -0.109937 -0.698505 -0.873856 1 -0.0293973 -0.399609 -1.93546 -5.24433 -0.370212
35.2 -0.0115552 -0.129437 -0.764256 -0.663918 1 -0.0374807 -0.484405 -2.24732 -5.25258 -0.446924
35.24 -0.0143392 -0.151661 -0.822841 -0.454846 1 -0.0475459 -0.583409 -2.58025 -5.20106 -0.535863
35.28 -0.0176654 -0.176648 -0.872658 -0.248985 1 -0.0599861 -0.698358 -2.92877 -5.09198 -0.638372
35.32 -0.0216143 -0.204348 -0.912279 -0.0485779 1 -0.0752542 -0.830925 -3.28667 -4.92837 -0.755671
35.36 -0.0262725 -0.234614 -0.940485 0.14427 1 -0.0938679 -0.98264 -3.64708 -4.71404 -0.888772
35.4 -0.0317316 -0.267198 -0.95629 0.327621 1 -0.116414 -1.15481 -4.00268 -4.45348 -1.0384
35.44 -0.0380862 -0.301749 -0.958963 0.499726 1 -0.143553 -1.34845 -4.34588 -4.1518 -1.20489
35.48 -0.0454315 -0.33782 -0.948045 0.659053 1 -0.176016 -1.56416 -4.66898 -3.81456 -1.38815
35.52 -0.0538606 -0.374865 -0.923355 0.804299 1 -0.214611 -1.80212 -4.96436 -3.44774 -1.58751
35.56 -0.0634614 -0.412252 -0.884995 0.934405 1 -0.260214 -2.06197 -5.22469 -3.05756 -1.80175
35.6 -0.0743126 -0.449274 -0.833347 1.04856 1 -0.313767 -2.34274 -5.44311 -2.65042 -2.02897
35.64 -0.0864807 -0.485159 -0.769063 1.14623 1 -0.376268 -2.64287 -5.61339 -2.23272 -2.2666
35.68 -0.100015 -0.519092 -0.693047 1.2271 1 -0.448759 -2.96011 -5.73011 -1.81083 -2.51135
35.72 -0.114945 -0.550227 -0.606438 1.29113 1 -0.532315 -3.29155 -5.78878 -1.39088 -2.75924
35.76 -0.131275 -0.577711 -0.510583 1.33853 1 -0.628021 -3.63361 -5.786 -0.978743 -3.00559
35.8 -0.148981 -0.600704 -0.407004 1.3697 1 -0.736958 -3.98204 -5.71951 -0.579904 -3.24508
35.84 -0.168008 -0.6184 -0.297368 1.38528 1 -0.860172 -4.33201 -5.5883 -0.199375 -3.47184
35.88 -0.188266 -0.630049 -0.183448 1.3861 1 -0.998657 -4.67812 -5.39261 0.158367 -3.67947
35.92 -0.209626 -0.634979 -0.0670865 1.37315 1 -1.15332 -5.01452 -5.13399 0.489443 -3.8612
35.96 -0.231923 -0.632613 0.0498468 1.34755 1 -1.32495 -5.33498 -4.81525 0.790616 -4.01003
36 -0.25495 -0.622491 0.165492 1.31055 1 -1.5142 -5.63301 -4.44041 1.05932 -4.11881
36.04 -0.278459 -0.604285 0.278038 1.26349 1 -1.72154 -5.902 -4.01461 1.29367 -4.18046
36.08 -0.302165 -0.577812 0.385761 1.20776 1 -1.94722 -6.13534 -3.54405 1.49249 -4.18811
36.12 -0.325742 -0.543043 0.487057 1.14481 1 -2.19129 -6.32657 -3.03583 1.65527 -4.13528
36.16 -0.348833 -0.500114 0.580474 1.07606 1 -2.4535 -6.46956 -2.49777 1.78214 -4.01606
36.2 -0.371045 -0.449325 0.664739 1.00294 1 -2.73332 -6.55862 -1.93831 1.87385 -3.8253
36.24 -0.391962 -0.391144 0.738778 0.92683 1 -3.0299 -6.58867 -1.36627 1.93174 -3.55876
36.28 -0.411145 -0.326199 0.80174 0.849042 1 -3.34207 -6.5554 -0.790692 1.95763 -3.21332
36.32 -0.428142 -0.25527 0.853002 0.770814 1 -3.6683 -6.45538 -0.220635 1.95379 -2.78707
36.36 -0.442494 -0.179277 0.892179 0.693281 1 -4.00672 -6.2862 0.335022 1.92287 -2.27948
36.4 -0.453743 -0.0992681 0.919128 0.617467 1 -4.35509 -6.04657 0.867769 1.86781 -1.69148
36.44 -0.461439 -0.0163929 0.933937 0.544275 1 -4.71082 -5.7364 1.36964 1.79176 -1.02558
36.48 -0.465154 0.0681132 0.936923 0.474479 1 -5.07099 -5.35687 1.83337 1.69803 -0.285879
36.52 -0.464486 0.152956 0.928614 0.408719 1 -5.43235 -4.91046 2.25258 1.58998 0.521884
36.56 -0.459069 0.23681 0.909729 0.347501 1 -5.79133 -4.40097 2.62186 1.47094 1.39036
36.6 -0.448585 0.318342 0.88116 0.291198 1 -6.14414 -3.83348 2.93687 1.3442 2.31066
36.64 -0.43277 0.396245 0.84394 0.240056 1 -6.48673 -3.21435 3.19447 1.21288 3.27238
36.68 -0.411422 0.469262 0.799222 0.194201 1 -6.81486 -2.55108 3.39271 1.0799 4.26378
36.72 -0.384411 0.536216 0.748241 0.153644 1 -7.12421 -1.85228 3.53087 0.947941 5.27193
36.76 -0.351679 0.596036 0.692291 0.118297 1 -7.41033 -1.12747 3.60946 0.819396 6.28286
36.8 -0.313255 0.647782 0.632687 0.0879827 1 -7.66879 -0.386982 3.63015 0.696339 7.28181
36.84 -0.269248 0.690664 0.570738 0.0624457 1 -7.89521 0.358236 3.59573 0.580509 8.25344
36.88 -0.219858 0.724066 0.507718 0.0413696 1 -8.08532 1.09682 3.51001 0.473299 9.18214
36.92 -0.165373 0.747555 0.444837 0.0243886 1 -8.23506 1.81717 3.37769 0.375751 10.0522
36.96 -0.106168 0.760896 0.383215 0.0111021 1 -8.34061 2.5077 3.20424 0.288569 10.8483
37 -0.042705 0.76406 0.323867 0.00108813 1 -8.39848 3.15705 2.99575 0.212131 11.5555
37.04 0.0244736 0.757222 0.267679 -0.00608472 1 -8.40557 3.7543 2.75874 0.146512 12.1599
37.08 0.0947479 0.740761 0.215397 -0.0108452 1 -8.35923 4.28918 2.50002 0.0915109 12.6484
37.12 0.167429 0.715255 0.167618 -0.0136092 1 -8.25732 4.75232 2.22649 0.0466893 13.0096
37.16 0.241769 0.681466 0.124785 -0.014771 1 -8.09826 5.13542 1.94497 0.0114031 13.2337
37.2 0.316966 0.640326 0.0871848 -0.014696 1 -7.88108 5.43144 1.66206 -0.0151549 13.3125
37.24 0.392182 0.592918 0.0549554 -0.0137146 1 -7.60543 5.63476 1.38391 -0.0339155 13.2402
37.28 0.466549 0.540451 0.0280905 -0.0121184 1 -7.27164 5.74131 1.11616 -0.0458921 13.0129
37.32 0.539186 0.484237 0.00645234 -0.0101577 1 -6.88071 5.74866 0.863755 -0.0521422 12.6294
37.36 0.60921 0.425657 -0.0102137 -0.00804029 1 -6.43433 5.65614 0.630845 -0.0537303 12.0905
37.4 0.67575 0.366137 -0.0222618 -0.00593179 1 -5.93486 5.46481 0.420722 -0.0516949 11.3997
37.44 0.737964 0.307109 -0.0301256 -0.00395749 1 -5.38535 5.17756 0.235743 -0.0470201 10.5629
37.48 0.795046 0.249988 -0.034298 -0.00220486 1 -4.78946 4.79896 0.0773046 -0.0406114 9.58842
37.52 0.846248 0.196132 -0.0353084 -0.000727091 1 -4.15149 4.3353 -0.0541646 -0.0332772 8.48679
37.56 0.890884 0.146815 -0.0337011 0.000452779 1 -3.47626 3.79443 -0.159181 -0.0257163 7.27069
37.6 0.928348 0.103201 -0.0300136 0.00133732 1 -2.76912 3.18567 -0.239157 -0.0185108 5.95479
37.64 0.95812 0.0663117 -0.0247565 0.00195003 1 -2.03585 2.51959 -0.296332 -0.0121245 4.55544
37.68 0.979779 0.0370079 -0.0183943 0.00233066 1 -1.28258 1.80788 -0.33367 -0.00690702 3.09046
37.72 0.993005 0.0159681 -0.0113298 0.00253085 1 -0.515758 1.0631 -0.354752 -0.0031026 1.57886
37.76 0.997592 0.00367327 -0.00389036 0.00261016 1 0.257992 0.298481 -0.363639 -0.000862864 0.0404894
37.8 0.993446 0.000395592 0.00368257 0.00263268 1 1.03191 -0.472349 -0.364729 -0.000263295 -1.50426
37.84 0.980588 0.0061921 0.01124 0.00266439 1 1.79922 -1.23561 -0.362604 -0.0013221 -3.03483
37.88 0.959157 0.0209031 0.0187285 0.00277125 1 2.55321 -1.97761 -0.361872 -0.0040207 -4.53081
37.92 0.929405 0.0441557 0.0261899 0.00301816 1 3.28729 -2.68502 -0.367006 -0.00832488 -5.97231
37.96 0.891694 0.0753717 0.0337568 0.00346876 1 3.99516 -3.34513 -0.382195 -0.0142055 -7.34029
38 0.846492 0.113781 0.0416451 0.00418603 1 4.6708 -3.94607 -0.411192 -0.0216576 -8.61687
38.04 0.794364 0.158437 0.0501423 0.00523354 1 5.3086 -4.47702 -0.457187 -0.0307181 -9.78562
38.08 0.735961 0.208241 0.0595942 0.00667748 1 5.90344 -4.92845 -0.522687 -0.0414789 -10.8319
