t 1 2 3 4 5 6 7 jK0406 jL0406
0.0009446 1.88757e-11 0 57.0396 180 180 277.957 9.79574 -0.688154 0.0688154
0.0009447 1.88757e-11 0 57.0339 180 180 284.738 10.4738 -0.667884 0.0667884
0.0009448 1.88757e-11 0 57.0281 180 180 291.308 11.1308 -0.64628 0.064628
0.0009449 1.88757e-11 0 57.0224 180 180 297.657 11.7657 -0.623383 0.0623383
0.000945 1.88757e-11 0 57.0167 180 180 303.77 12.377 -0.599241 0.0599241
0.0009451 1.88757e-11 0 57.011 180 180 309.636 12.9636 -0.5739 0.05739
0.0009452 1.88757e-11 0 57.0053 180 180 315.242 13.5242 -0.547412 0.0547412
0.0009453 1.88757e-11 0 56.9996 180 180 320.578 14.0578 -0.51983 0.051983
0.0009454 1.88757e-11 0 56.9939 180 180 325.634 14.5634 -0.491209 0.0491209
0.0009455 1.88757e-11 0 56.9882 180 180 330.398 15.0398 -0.461606 0.0461606
0.0009456 1.88757e-11 0 56.9825 180 180 334.861 15.4861 -0.43108 0.043108
0.0009457 1.88757e-11 0 56.9768 180 180 339.015 15.9015 -0.399693 0.0399693
0.0009458 1.88757e-11 0 56.9711 180 180 342.851 16.2851 -0.367506 0.0367506
0.0009459 1.88757e-11 0 56.9655 180 180 346.361 16.6361 -0.334585 0.0334585
0.000946 1.88757e-11 0 56.9598 180 180 349.539 16.9539 -0.300995 0.0300995
0.0009461 1.88757e-11 0 56.9541 180 180 352.378 17.2378 -0.266803 0.0266803
0.0009462 1.88757e-11 0 56.9484 180 180 354.873 17.4873 -0.232078 0.0232078
0.0009463 1.88757e-11 0 56.9427 180 180 357.017 17.7017 -0.196889 0.0196889
0.0009464 1.88757e-11 0 56.937 180 180 358.808 17.8808 -0.161306 0.0161306
0.0009465 1.88757e-11 0 56.9313 180 180 360.242 18.0242 -0.125401 0.0125401
0.0009466 1.88757e-11 0 56.9256 180 180 361.315 18.1315 -0.0892456 0.00892456
0.0009467 1.88757e-11 0 56.9199 180 180 362.026 18.2026 -0.0529115 0.00529115
0.0009468 1.88757e-11 0 56.9142 180 180 362.373 18.2373 -0.0164716 0.00164716
0.0009469 1.88757e-11 0 56.9085 180 180 362.355 18.2355 0.0200012 -0.00200012
0.000947 1.88757e-11 0 56.9028 180 180 361.973 18.1973 0.0564341 -0.00564341
0.0009471 1.88757e-11 0 56.8971 180 180 361.227 18.1227 0.0927541 -0.00927541
0.0009472 1.88757e-11 0 56.8914 180 180 360.119 18.0119 0.128889 -0.0128889
0.0009473 1.88757e-11 0 56.8858 180 180 358.651 17.8651 0.164766 -0.0164766
0.0009474 1.88757e-11 0 56.8801 180 180 356.825 17.6825 0.200313 -0.0200313
0.0009475 1.88757e-11 0 56.8744 180 180 354.646 17.4646 0.23546 -0.023546
0.0009476 1.88757e-11 0 56.8687 180 180 352.118 17.2118 0.270137 -0.0270137
0.0009477 1.88757e-11 0 56.863 180 180 349.246 16.9246 0.304273 -0.0304273
0.0009478 1.88757e-11 0 56.8573 180 180 346.036 16.6036 0.337802 -0.0337802
0.0009479 1.88757e-11 0 56.8516 180 180 342.494 16.2494 0.370655 -0.0370655
0.000948 1.88757e-11 0 56.846 180 180 338.627 15.8627 0.402767 -0.0402767
0.0009481 1.88757e-11 0 56.8403 180 180 334.442 15.4442 0.434073 -0.0434073
0.0009482 1.88757e-11 0 56.8346 180 180 329.949 14.9949 0.464513 -0.0464513
0.0009483 1.88757e-11 0 56.8289 180 180 325.157 14.5157 0.494023 -0.0494023
0.0009484 1.88757e-11 0 56.8232 180 180 320.074 14.0074 0.522546 -0.0522546
0.0009485 1.88757e-11 0 56.8175 180 180 314.711 13.4711 0.550025 -0.0550025
0.0009486 1.88757e-11 0 56.8119 180 180 309.079 12.9079 0.576404 -0.0576404
0.0009487 1.88757e-11 0 56.8062 180 180 303.189 12.3189 0.601631 -0.0601631
0.0009488 1.88757e-11 0 56.8005 180 180 297.052 11.7052 0.625655 -0.0625655
0.0009489 1.88757e-11 0 56.7948 180 180 290.682 11.0682 0.648428 -0.0648428
0.000949 1.88757e-11 0 56.7891 180 180 284.09 10.409 0.669905 -0.0669905
0.0009491 1.88757e-11 0 56.7835 180 180 277.291 9.72905 0.690043 -0.0690043
0.0009492 1.88757e-11 0 56.7778 180 180 270.296 9.02963 0.708802 -0.0708802
0.0009493 1.88757e-11 0 56.7721 180 180 263.122 8.31215 0.726144 -0.0726144
0.0009494 1.88757e-11 0 56.7664 180 180 255.781 7.57807 0.742034 -0.0742034
0.0009495 1.88757e-11 0 56.7607 180 180 248.288 6.82883 0.756441 -0.0756441
0.0009496 1.88757e-11 0 56.7551 180 180 240.659 6.06594 0.769336 -0.0769336
0.0009497 1.88757e-11 0 56.7494 180 180 232.909 5.29093 0.780693 -0.0780693
0.0009498 1.88757e-11 0 56.7437 180 180 225.053 4.50533 0.790489 -0.0790489
0.0009499 1.88757e-11 0 56.738 180 180 217.107 3.71074 0.798705 -0.0798705
0.00095 1.88757e-11 0 56.7324 180 180 209.087 2.90872 0.805324 -0.0805324
0.0009501 1.88757e-11 0 56.7267 180 180 201.009 2.10089 0.810334 -0.0810334
0.0009502 1.88757e-11 0 56.721 180 180 192.889 1.28886 0.813724 -0.0813724
0.0009503 1.88757e-11 0 56.7154 180 180 184.743 0.47426 0.815487 -0.0815487
0.0009504 1.88757e-11 0 56.7097 180 180 176.587 -0.341294 0.81562 -0.081562
0.0009505 1.88757e-11 0 56.704 180 180 168.438 -1.15617 0.814122 -0.0814122
0.0009506 1.88757e-11 0 56.6983 180 180 160.313 -1.96872 0.810998 -0.0810998
0.0009507 1.88757e-11 0 56.6927 180 180 152.227 -2.77735 0.806251 -0.0806251
0.0009508 1.88757e-11 0 56.687 180 180 144.196 -3.58042 0.799894 -0.0799894
0.0009509 1.88757e-11 0 56.6813 180 180 136.237 -4.37634 0.791937 -0.0791937
0.000951 1.88757e-11 0 56.6757 180 180 128.365 -5.1635 0.782397 -0.0782397
0.0009511 1.88757e-11 0 56.67 180 180 120.597 -5.94035 0.771293 -0.0771293
0.0009512 1.88757e-11 0 56.6643 180 180 112.947 -6.70532 0.758648 -0.0758648
0.0009513 1.88757e-11 0 56.6587 180 180 105.431 -7.45689 0.744485 -0.0744485
0.0009514 1.88757e-11 0 56.653 180 180 98.0645 -8.19355 0.728835 -0.0728835
0.0009515 1.88757e-11 0 56.6473 180 180 90.8617 -8.91383 0.711728 -0.0711728
0.0009516 1.88757e-11 0 56.6417 180 180 83.8371 -9.61629 0.693197 -0.0693197
0.0009517 1.88757e-11 0 56.636 180 180 77.0047 -10.2995 0.673282 -0.0673282
0.0009518 1.88757e-11 0 56.6303 180 180 70.3782 -10.9622 0.65202 -0.065202
0.0009519 1.88757e-11 0 56.6247 180 180 63.9708 -11.6029 0.629455 -0.0629455
0.000952 1.88757e-11 0 56.619 180 180 57.7954 -12.2205 0.605631 -0.0605631
0.0009521 1.88757e-11 0 56.6134 180 180 51.8642 -12.8136 0.580597 -0.0580597
0.0009522 1.88757e-11 0 56.6077 180 180 46.1892 -13.3811 0.554403 -0.0554403
0.0009523 1.88757e-11 0 56.602 180 180 40.7817 -13.9218 0.5271 -0.05271
0.0009524 1.88757e-11 0 56.5964 180 180 35.6525 -14.4347 0.498743 -0.0498743
0.0009525 1.88757e-11 0 56.5907 180 180 30.8119 -14.9188 0.46939 -0.046939
0.0009526 1.88757e-11 0 56.5851 180 180 26.2694 -15.3731 0.439098 -0.0439098
0.0009527 1.88757e-11 0 56.5794 180 180 22.0343 -15.7966 0.407928 -0.0407928
0.0009528 1.88757e-11 0 56.5737 180 180 18.1149 -16.1885 0.375943 -0.0375943
0.0009529 1.88756e-11 0 56.5681 180 180 14.5192 -16.5481 0.343207 -0.0343207
0.000953 1.88756e-11 0 56.5624 180 180 11.2542 -16.8746 0.309784 -0.0309784
0.0009531 1.88756e-11 0 56.5568 180 180 8.3266 -17.1673 0.275742 -0.0275742
0.0009532 1.88756e-11 0 56.5511 180 180 5.74215 -17.4258 0.241149 -0.0241149
0.0009533 1.88756e-11 0 56.5455 180 180 3.50603 -17.6494 0.206074 -0.0206074
0.0009534 1.88756e-11 0 56.5398 180 180 1.62273 -17.8377 0.170587 -0.0170587
0.0009535 1.84701e-11 0 56.5342 180 180 0.096007 -17.9904 0.134758 -0.0134758
0.0009536 -0.430881 0 56.5285 180.001 180 -1.02716 -18.1028 0.0900476 -0.00986652
0.0009537 -1.10121 0 56.5229 180.002 180 -1.72095 -18.1723 0.0403658 -0.00623901
0.0009538 -1.29996 0 56.5172 180.003 180 -1.92385 -18.1926 2.5966e-05 -0.00260251
0.0009539 -1.13822 0 56.5115 180.002 180 -1.75879 -18.1761 -0.0331081 0.00103436
0.000954 -0.684613 0 56.5059 180.001 180 -1.29247 -18.1294 -0.0603414 0.00466491
0.0009541 -0.0384245 0 56.5002 180 180 -0.574277 -18.0574 -0.0836044 0.00828359
0.0009542 1.88758e-11 0 56.4946 180 180 0.433669 -17.9566 -0.11885 0.011885
0.0009543 1.88756e-11 0 56.4889 180 180 1.74721 -17.8253 -0.154632 0.0154632
0.0009544 1.88756e-11 0 56.4833 180 180 3.47092 -17.6529 -0.19011 0.019011
0.0009545 1.88756e-11 0 56.4777 180 180 5.54751 -17.4452 -0.225208 0.0225208
0.0009546 1.88756e-11 0 56.472 180 180 7.97284 -17.2027 -0.259856 0.0259856
0.0009547 1.88756e-11 0 56.4664 180 180 10.742 -16.9258 -0.293985 0.0293985
0.0009548 1.88756e-11 0 56.4607 180 180 13.8496 -16.615 -0.327526 0.0327526
0.0009549 1.88757e-11 0 56.4551 180 180 17.2893 -16.2711 -0.360412 0.0360412
0.000955 1.88757e-11 0 56.4494 180 180 21.0542 -15.8946 -0.392577 0.0392577
0.0009551 1.88757e-11 0 56.4438 180 180 25.1369 -15.4863 -0.423958 0.0423958
0.0009552 1.88757e-11 0 56.4381 180 180 29.5291 -15.0471 -0.454492 0.0454492
0.0009553 1.88757e-11 0 56.4325 180 180 34.2222 -14.5778 -0.484116 0.0484116
0.0009554 1.88757e-11 0 56.4268 180 180 39.2066 -14.0793 -0.512774 0.0512774
0.0009555 1.88757e-11 0 56.4212 180 180 44.4725 -13.5527 -0.540406 0.0540406
0.0009556 1.88757e-11 0 56.4156 180 180 50.0094 -12.9991 -0.566957 0.0566957
0.0009557 1.88757e-11 0 56.4099 180 180 55.806 -12.4194 -0.592376 0.0592376
0.0009558 1.88757e-11 0 56.4043 180 180 61.851 -11.8149 -0.61661 0.061661
0.0009559 1.88757e-11 0 56.3986 180 180 68.1321 -11.1868 -0.639612 0.0639612
0.000956 1.88757e-11 0 56.393 180 180 74.6368 -10.5363 -0.661335 0.0661335
0.0009561 1.88757e-11 0 56.3874 180 180 81.3522 -9.86478 -0.681736 0.0681736
0.0009562 1.88757e-11 0 56.3817 180 180 88.2647 -9.17353 -0.700774 0.0700774
0.0009563 1.88757e-11 0 56.3761 180 180 95.3606 -8.46394 -0.718412 0.0718412
0.0009564 1.88757e-11 0 56.3704 180 180 102.626 -7.73742 -0.734613 0.0734613
0.0009565 1.88757e-11 0 56.3648 180 180 110.046 -6.99544 -0.749346 0.0749346
0.0009566 1.88757e-11 0 56.3592 180 180 117.605 -6.23948 -0.762581 0.0762581
0.0009567 1.88757e-11 0 56.3535 180 180 125.29 -5.47104 -0.774292 0.0774292
0.0009568 1.88757e-11 0 56.3479 180 180 133.083 -4.69167 -0.784454 0.0784454
0.0009569 1.88757e-11 0 56.3423 180 180 140.971 -3.90292 -0.793049 0.0793049
0.000957 1.88757e-11 0 56.3366 180 180 148.936 -3.10637 -0.800058 0.0800058
0.0009571 1.88757e-11 0 56.331 180 180 156.964 -2.3036 -0.805468 0.0805468
0.0009572 1.88757e-11 0 56.3254 180 180 165.038 -1.49623 -0.809268 0.0809268
0.0009573 1.88757e-11 0 56.3197 180 180 173.141 -0.685876 -0.81145 0.081145
0.0009574 1.88757e-11 0 56.3141 180 180 181.259 0.125855 -0.81201 0.081201
0.0009575 1.88757e-11 0 56.3085 180 180 189.373 0.937333 -0.810947 0.0810947
0.0009576 1.88757e-11 0 56.3028 180 180 197.469 1.74694 -0.808263 0.0808263
0.0009577 1.88757e-11 0 56.2972 180 180 205.531 2.55305 -0.803963 0.0803963
0.0009578 1.88757e-11 0 56.2916 180 180 213.541 3.35406 -0.798056 0.0798056
0.0009579 1.88757e-11 0 56.286 180 180 221.484 4.14836 -0.790553 0.0790553
0.000958 1.88757e-11 0 56.2803 180 180 229.344 4.93438 -0.78147 0.078147
0.0009581 1.88757e-11 0 56.2747 180 180 237.105 5.71052 -0.770826 0.0770826
0.0009582 1.88757e-11 0 56.2691 180 180 244.753 6.47526 -0.75864 0.075864
0.0009583 1.88757e-11 0 56.2634 180 180 252.27 7.22705 -0.744937 0.0744937
0.0009584 1.88757e-11 0 56.2578 180 180 259.644 7.96439 -0.729746 0.0729746
0.0009585 1.88757e-11 0 56.2522 180 180 266.858 8.68581 -0.713096 0.0713096
0.0009586 1.88757e-11 0 56.2466 180 180 273.899 9.38987 -0.69502 0.069502
0.0009587 1.88757e-11 0 56.2409 180 180 280.752 10.0752 -0.675555 0.0675555
0.0009588 1.88757e-11 0 56.2353 180 180 287.403 10.7403 -0.65474 0.065474
0.0009589 1.88757e-11 0 56.2297 180 180 293.84 11.384 -0.632615 0.0632615
0.000959 1.88757e-11 0 56.2241 180 180 300.049 12.0049 -0.609227 0.0609227
0.0009591 1.88757e-11 0 56.2184 180 180 306.018 12.6018 -0.58462 0.058462
0.0009592 1.88757e-11 0 56.2128 180 180 311.736 13.1736 -0.558844 0.0558844
0.0009593 1.88757e-11 0 56.2072 180 180 317.19 13.719 -0.531952 0.0531952
0.0009594 1.88757e-11 0 56.2016 180 180 322.369 14.2369 -0.503996 0.0503996
0.0009595 1.88757e-11 0 56.196 180 180 327.264 14.7264 -0.475033 0.0475033
0.0009596 1.88757e-11 0 56.1903 180 180 331.865 15.1865 -0.44512 0.044512
0.0009597 1.88757e-11 0 56.1847 180 180 336.162 15.6162 -0.414317 0.0414317
0.0009598 1.88757e-11 0 56.1791 180 180 340.147 16.0147 -0.382686 0.0382686
0.0009599 1.88757e-11 0 56.1735 180 180 343.812 16.3812 -0.35029 0.035029
0.00096 1.88757e-11 0 56.1679 180 180 347.15 16.715 -0.317194 0.0317194
0.0009601 1.88757e-11 0 56.1623 180 180 350.153 17.0153 -0.283464 0.0283464
0.0009602 1.88757e-11 0 56.1566 180 180 352.816 17.2816 -0.249167 0.0249167
0.0009603 1.88757e-11 0 56.151 180 180 355.134 17.5134 -0.214372 0.0214372
0.0009604 1.88757e-11 0 56.1454 180 180 357.101 17.7101 -0.179148 0.0179148
0.0009605 1.88757e-11 0 56.1398 180 180 358.715 17.8715 -0.143567 0.0143567
0.0009606 1.88757e-11 0 56.1342 180 180 359.971 17.9971 -0.107698 0.0107698
0.0009607 1.88757e-11 0 56.1286 180 180 360.868 18.0868 -0.071614 0.0071614
0.0009608 1.88757e-11 0 56.123 180 180 361.403 18.1403 -0.0353869 0.00353869
0.0009609 1.88757e-11 0 56.1173 180 180 361.575 18.1575 0.000910897 -9.10897e-05
0.000961 1.88757e-11 0 56.1117 180 180 361.385 18.1385 0.0372069 -0.00372069
0.0009611 1.88757e-11 0 56.1061 180 180 360.831 18.0831 0.0734285 -0.00734285
0.0009612 1.88757e-11 0 56.1005 180 180 359.917 17.9917 0.109503 -0.0109503
0.0009613 1.88757e-11 0 56.0949 180 180 358.642 17.8643 0.145359 -0.0145359
0.0009614 1.88757e-11 0 56.0893 180 180 357.011 17.7011 0.180925 -0.0180925
0.0009615 1.88757e-11 0 56.0837 180 180 355.026 17.5026 0.216128 -0.0216128
0.0009616 1.88757e-11 0 56.0781 180 180 352.691 17.2691 0.2509 -0.02509
0.0009617 1.88757e-11 0 56.0725 180 180 350.01 17.001 0.28517 -0.028517
0.0009618 1.88757e-11 0 56.0669 180 180 346.99 16.699 0.31887 -0.031887
0.0009619 1.88757e-11 0 56.0613 180 180 343.636 16.3636 0.351933 -0.0351933
0.000962 1.88757e-11 0 56.0557 180 180 339.955 15.9955 0.384292 -0.0384292
0.0009621 1.88757e-11 0 56.05 180 180 335.954 15.5954 0.415883 -0.0415883
0.0009622 1.88757e-11 0 56.0444 180 180 331.641 15.1641 0.446642 -0.0446642
0.0009623 1.88757e-11 0 56.0388 180 180 327.026 14.7026 0.476509 -0.0476509
0.0009624 1.88757e-11 0 56.0332 180 180 322.116 14.2116 0.505423 -0.0505423
0.0009625 1.88757e-11 0 56.0276 180 180 316.922 13.6922 0.533327 -0.0533327
0.0009626 1.88757e-11 0 56.022 180 180 311.455 13.1455 0.560165 -0.0560165
0.0009627 1.88757e-11 0 56.0164 180 180 305.725 12.5725 0.585883 -0.0585883
0.0009628 1.88757e-11 0 56.0108 180 180 299.743 11.9743 0.610429 -0.0610429
0.0009629 1.88757e-11 0 56.0052 180 180 293.522 11.3522 0.633756 -0.0633756
0.000963 1.88757e-11 0 55.9996 180 180 287.074 10.7074 0.655816 -0.0655816
0.0009631 1.88757e-11 0 55.994 180 180 280.412 10.0412 0.676564 -0.0676564
0.0009632 1.88757e-11 0 55.9884 180 180 273.55 9.35498 0.695961 -0.0695961
0.0009633 1.88757e-11 0 55.9828 180 180 266.5 8.65001 0.713965 -0.0713966
0.0009634 1.88757e-11 0 55.9772 180 180 259.278 7.92776 0.730543 -0.0730543
0.0009635 1.88757e-11 0 55.9716 180 180 251.897 7.18966 0.745661 -0.0745661
0.0009636 1.88757e-11 0 55.966 180 180 244.372 6.43718 0.759288 -0.0759288
0.0009637 1.88757e-11 0 55.9604 180 180 236.718 5.67184 0.771397 -0.0771397
0.0009638 1.88757e-11 0 55.9548 180 180 228.952 4.89516 0.781964 -0.0781964
0.0009639 1.88757e-11 0 55.9492 180 180 221.087 4.10869 0.790967 -0.0790967
0.000964 1.88757e-11 0 55.9437 180 180 213.14 3.31402 0.79839 -0.079839
0.0009641 1.88757e-11 0 55.9381 180 180 205.127 2.51271 0.804217 -0.0804217
0.0009642 1.88757e-11 0 55.9325 180 180 197.064 1.70639 0.808436 -0.0808436
0.0009643 1.88757e-11 0 55.9269 180 180 188.966 0.896649 0.811039 -0.0811039
0.0009644 1.88757e-11 0 55.9213 180 180 180.851 0.0851188 0.812021 -0.0812021
0.0009645 1.88757e-11 0 55.9157 180 180 172.734 -0.726581 0.811379 -0.0811379
0.0009646 1.88757e-11 0 55.9101 180 180 164.632 -1.53683 0.809116 -0.0809116
0.0009647 1.88757e-11 0 55.9045 180 180 156.56 -2.344 0.805235 -0.0805235
0.0009648 1.88757e-11 0 55.8989 180 180 148.535 -3.14649 0.799745 -0.0799745
0.0009649 1.88757e-11 0 55.8933 180 180 140.573 -3.94269 0.792655 -0.0792655
0.000965 1.88757e-11 0 55.8877 180 180 132.69 -4.73101 0.783982 -0.0783982
0.0009651 1.88757e-11 0 55.8821 180 180 124.901 -5.50987 0.773741 -0.0773741
0.0009652 1.88757e-11 0 55.8766 180 180 117.223 -6.27772 0.761953 -0.0761953
0.0009653 1.88757e-11 0 55.871 180 180 109.67 -7.03302 0.748642 -0.0748642
0.0009654 1.88757e-11 0 55.8654 180 180 102.257 -7.77426 0.733835 -0.0733835
0.0009655 1.88757e-11 0 55.8598 180 180 95.0004 -8.49996 0.717561 -0.0717561
0.0009656 1.88757e-11 0 55.8542 180 180 87.9134 -9.20866 0.699852 -0.0699852
0.0009657 1.88757e-11 0 55.8486 180 180 81.0104 -9.89896 0.680745 -0.0680745
0.0009658 1.88757e-11 0 55.843 180 180 74.3053 -10.5695 0.660276 -0.0660276
0.0009659 1.88757e-11 0 55.8375 180 180 67.8115 -11.2189 0.638488 -0.0638488
0.000966 1.88757e-11 0 55.8319 180 180 61.5419 -11.8458 0.615423 -0.0615423
0.0009661 1.88757e-11 0 55.8263 180 180 55.5092 -12.4491 0.591128 -0.0591128
0.0009662 1.88757e-11 0 55.8207 180 180 49.7253 -13.0275 0.565652 -0.0565652
0.0009663 1.88757e-11 0 55.8151 180 180 44.2018 -13.5798 0.539045 -0.0539045
0.0009664 1.88757e-11 0 55.8095 180 180 38.9498 -14.105 0.51136 -0.051136
0.0009665 1.88757e-11 0 55.804 180 180 33.9797 -14.602 0.482653 -0.0482653
0.0009666 1.88757e-11 0 55.7984 180 180 29.3015 -15.0698 0.452981 -0.0452981
0.0009667 1.88757e-11 0 55.7928 180 180 24.9246 -15.5075 0.422403 -0.0422403
0.0009668 1.88757e-11 0 55.7872 180 180 20.8577 -15.9142 0.390982 -0.0390982
0.0009669 1.88757e-11 0 55.7817 180 180 17.1089 -16.2891 0.358778 -0.0358778
0.000967 1.88756e-11 0 55.7761 180 180 13.6857 -16.6314 0.325858 -0.0325858
0.0009671 1.88756e-11 0 55.7705 180 180 10.595 -16.9405 0.292286 -0.0292286
0.0009672 1.88756e-11 0 55.7649 180 180 7.84291 -17.2157 0.25813 -0.025813
0.0009673 1.88756e-11 0 55.7593 180 180 5.43497 -17.4565 0.223457 -0.0223457
0.0009674 1.88756e-11 0 55.7538 180 180 3.376 -17.6624 0.188338 -0.0188338
0.0009675 1.88756e-11 0 55.7482 180 180 1.67009 -17.833 0.152843 -0.0152843
0.0009676 1.88756e-11 0 55.7426 180 180 0.320661 -17.9679 0.117042 -0.0117042
0.0009677 -0.0997237 0 55.737 180 180 -0.659419 -18.066 0.0790138 -0.00810082
0.0009678 -0.620118 0 55.7315 180.001 180 -1.2255 -18.1227 0.0324173 -0.00448196
0.0009679 -0.751108 0 55.7259 180.002 180 -1.36128 -18.1363 -0.00646149 -0.000856066
0.000968 -0.535705 0 55.7203 180.001 180 -1.13743 -18.1139 -0.0384036 0.00276895
0.0009681 -0.0695082 0 55.7148 180 180 -0.620179 -18.062 -0.0652555 0.00638654
0.0009682 1.887e-11 0 55.7092 180 180 0.202946 -17.9797 -0.0999071 0.00999071
0.0009683 1.88756e-11 0 55.7036 180 180 1.33142 -17.8669 -0.135754 0.0135754
0.0009684 1.88756e-11 0 55.698 180 180 2.86686 -17.7133 -0.171334 0.0171334
0.0009685 1.88756e-11 0 55.6925 180 180 4.75639 -17.5244 -0.206571 0.0206571
0.0009686 1.88756e-11 0 55.6869 180 180 6.99623 -17.3004 -0.241396 0.0241396
0.0009687 1.88756e-11 0 55.6813 180 180 9.5819 -17.0418 -0.275738 0.0275738
0.0009688 1.88756e-11 0 55.6758 180 180 12.5082 -16.7492 -0.309529 0.0309529
0.0009689 1.88757e-11 0 55.6702 180 180 15.7694 -16.4231 -0.342702 0.0342702
0.000969 1.88757e-11 0 55.6646 180 180 19.3588 -16.0641 -0.375189 0.0375189
0.0009691 1.88757e-11 0 55.6591 180 180 23.2694 -15.6731 -0.406926 0.0406926
0.0009692 1.88757e-11 0 55.6535 180 180 27.4933 -15.2507 -0.43785 0.043785
0.0009693 1.88757e-11 0 55.6479 180 180 32.022 -14.7978 -0.467898 0.0467898
0.0009694 1.88757e-11 0 55.6424 180 180 36.8466 -14.3153 -0.497011 0.0497011
0.0009695 1.88757e-11 0 55.6368 180 180 41.9573 -13.8043 -0.525131 0.0525131
0.0009696 1.88757e-11 0 55.6312 180 180 47.344 -13.2656 -0.552201 0.0552201
0.0009697 1.88757e-11 0 55.6257 180 180 52.9958 -12.7004 -0.578167 0.0578167
0.0009698 1.88757e-11 0 55.6201 180 180 58.9015 -12.1098 -0.602977 0.0602977
0.0009699 1.88757e-11 0 55.6146 180 180 65.0493 -11.4951 -0.626582 0.0626582
0.00097 1.88757e-11 0 55.609 180 180 71.4269 -10.8573 -0.648934 0.0648934
0.0009701 1.88757e-11 0 55.6034 180 180 78.0215 -10.1978 -0.66999 0.066999
0.0009702 1.88757e-11 0 55.5979 180 180 84.82 -9.518 -0.689705 0.0689705
0.0009703 1.88757e-11 0 55.5923 180 180 91.8087 -8.81913 -0.708043 0.0708043
0.0009704 1.88757e-11 0 55.5868 180 180 98.9738 -8.10262 -0.724964 0.0724964
0.0009705 1.88757e-11 0 55.5812 180 180 106.301 -7.36992 -0.740437 0.0740437
0.0009706 1.88757e-11 0 55.5756 180 180 113.775 -6.62249 -0.754429 0.0754429
0.0009707 1.88757e-11 0 55.5701 180 180 121.382 -5.86182 -0.766914 0.0766914
0.0009708 1.88757e-11 0 55.5645 180 180 129.106 -5.08943 -0.777865 0.0777865
0.0009709 1.88757e-11 0 55.559 180 180 136.931 -4.30687 -0.787261 0.0787261
0.000971 1.88757e-11 0 55.5534 180 180 144.843 -3.51569 -0.795084 0.0795084
0.0009711 1.88757e-11 0 55.5479 180 180 152.825 -2.71749 -0.801317 0.0801317
0.0009712 1.88757e-11 0 55.5423 180 180 160.861 -1.91386 -0.805948 0.0805948
0.0009713 1.88757e-11 0 55.5368 180 180 168.936 -1.1064 -0.808968 0.0808968
0.0009714 1.88757e-11 0 55.5312 180 180 177.033 -0.296734 -0.810372 0.0810372
0.0009715 1.88757e-11 0 55.5256 180 180 185.135 0.51353 -0.810155 0.0810155
0.0009716 1.88757e-11 0 55.5201 180 180 193.228 1.32277 -0.808319 0.0808319
0.0009717 1.88757e-11 0 55.5145 180 180 201.294 2.12936 -0.804866 0.0804866
0.0009718 1.88757e-11 0 55.509 180 180 209.317 2.93169 -0.799805 0.0799805
0.0009719 1.88757e-11 0 55.5034 180 180 217.282 3.72817 -0.793145 0.0793145
0.000972 1.88757e-11 0 55.4979 180 180 225.172 4.51719 -0.7849 0.07849
0.0009721 1.88757e-11 0 55.4923 180 180 232.972 5.29719 -0.775086 0.0775086
0.0009722 1.88757e-11 0 55.4868 180 180 240.666 6.06659 -0.763722 0.0763722
0.0009723 1.88757e-11 0 55.4812 180 180 248.239 6.82387 -0.750832 0.0750832
0.0009724 1.88757e-11 0 55.4757 180 180 255.675 7.5675 -0.73644 0.073644
0.0009725 1.88757e-11 0 55.4701 180 180 262.96 8.29601 -0.720577 0.0720577
0.0009726 1.88757e-11 0 55.4646 180 180 270.079 9.00794 -0.703273 0.0703273
0.0009727 1.88757e-11 0 55.4591 180 180 277.019 9.70185 -0.684563 0.0684563
0.0009728 1.88757e-11 0 55.4535 180 180 283.764 10.3764 -0.664485 0.0664485
0.0009729 1.88757e-11 0 55.448 180 180 290.302 11.0302 -0.643078 0.0643078
0.000973 1.88757e-11 0 55.4424 180 180 296.619 11.6619 -0.620386 0.0620386
0.0009731 1.88757e-11 0 55.4369 180 180 302.703 12.2703 -0.596454 0.0596454
0.0009732 1.88757e-11 0 55.4313 180 180 308.542 12.8542 -0.571329 0.0571329
0.0009733 1.88757e-11 0 55.4258 180 180 314.124 13.4124 -0.545063 0.0545063
0.0009734 1.88757e-11 0 55.4202 180 180 319.438 13.9438 -0.517707 0.0517707
0.0009735 1.88757e-11 0 55.4147 180 180 324.473 14.4473 -0.489316 0.0489316
0.0009736 1.88757e-11 0 55.4092 180 180 329.219 14.9219 -0.459946 0.0459946
0.0009737 1.88757e-11 0 55.4036 180 180 333.667 15.3667 -0.429658 0.0429658
0.0009738 1.88757e-11 0 55.3981 180 180 337.808 15.7808 -0.39851 0.039851
