t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 jLA jLB jLC
0.00104 5 -4.31082 -4.33438 -4.33116 0 1 0 -0.227175 0 -0.578384 0.578384 1.61682 1 -9.38779e-05 4.87976 -4.31233 -3.60316 -5.02149 -4.31082 4.87976 4.87976 -5 0.897021 -0.635129 -0.668848 1.90658e+12 4.25608 4.36583 4.32797 4.33029 4.48195 0.00465541 0.00894924 0.0209073 0.00180556 0.000351209 -0.00115677
0.00106 5 -4.31092 -4.33438 -4.24148 0 1 0 -0.414825 0 -0.538066 0.538066 1.17716 1 0.000404724 1.752 1.10863 -3.80938 4.96687 -4.31092 1.752 1.752 -5 0.473804 -0.63488 0.398086 4.27233 4.99987 4.36558 4.36214 4.28854 1.64865 0.00465546 0.00894934 1.44407e-06 0.00195289 0.000123242 -0.00107613
0.00108 5 -4.31092 -4.33407 -4.32903 0 1 0 -0.591399 0 -0.474876 0.474876 4.87271 1 0.609122 5.42495 -3.87903 -4.05493 -3.7854 -4.31092 5.42495 5.42495 -5 4.19268 0.00165252 -0.76209 4.26058 4.99833 4.31689 4.99964 4.40533 -50.662 0.00465546 0.00894934 0.00287799 0.00206628 -0.000116524 -0.000949751
0.0011 5 -4.2873 -4.32542 -3.56382 0 1 0 -0.754432 0 -0.390357 0.390357 -4.21408 1 -0.615808 -5.00811 -0.685889 -4.9689 3.59715 -4.2873 -5.00811 -5.00811 -5 -0.712704 -0.678676 -2.92411 4.28686 4.3387 4.40216 -84.599 4.28686 -0.953448 0.00464365 -0.0104475 -0.0278651 0.00214479 -0.000364075 -0.000780715
0.00112 5 -4.32906 -4.27983 -4.33438 0 1 0 -0.901728 0 -0.28635 0.28635 5.16158 1 4.75022 4.96057 4.92337 -0.084915 0.575479 -4.32906 4.96057 4.96057 -5 4.43319 3.99333 4.21638 4.41682 4.23232 4.24107 4.99998 4.23943 5.30053 0.00466453 0.00896677 0.0302971 0.00218808 -0.000615378 -0.000572701
0.00114 5 -3.14457 -4.36 -4.28713 0 1 0 -1.03139 0 -0.164951 0.164951 0.84009 1 -0.808482 2.76777 -5.0272 -5.04662 -5.00777 -3.14457 2.76777 2.76777 -5 -1.64102 -0.75651 -0.712883 -0.305092 0.721419 4.50424 7.32435 4.28686 4.3147 0.00407228 5.00984 5.05882 0.00219634 -0.000866439 -0.000329901
0.00116 5 -1.37133 -0.987445 -4.37902 0 1 0 -1.14184 0 -0.0284717 0.0284717 -4.39389 1 4.08982 -2.25961 -3.51955 -1.90141 -5.13768 -1.37133 -2.25961 -2.25961 -5 -1.58661 -1.11535 -0.756516 -0.783233 -13.7796 3.83606 4.64053 -650160 4.2488 0.00318566 0.0145429 2.9799e-07 0.00217031 -0.00111337 -5.69434e-05
0.00118 5 -4.2873 -4.32389 -1.99203 0 1 0 -1.23184 0 0.120596 -0.120596 -4.89421 1 0.968914 -5.00811 -2.703 -4.97485 -0.431148 -4.2873 -5.00811 -5.00811 -5 -0.712706 0.290144 -5.07915 4.28686 4.33912 4.32513 5.00278 4.24343 -4.94405 0.00464365 -0.0104005 -0.0267348 0.00211125 -0.00135244 0.000241191
0.0012 5 -4.33438 -4.33455 -4.33438 0 1 0 -1.3005 0 0.279627 -0.279627 4.97839 1 0.794674 4.97661 -0.00532198 -4.76913 4.78021 -4.33438 4.97661 4.97661 -5 4.2667 0.129656 -0.639028 4.28409 4.29935 4.35317 4.99956 4.36716 4.28606 0.00466719 0.00897188 0.0120081 0.00202088 -0.00158013 0.000559254
0.00122 5 -4.33438 -4.33461 -4.33438 0 1 0 -1.34728 0 0.445908 -0.445908 4.96841 1 0.644905 4.70768 -0.00412664 -4.85537 4.86848 -4.33438 4.70768 4.70768 -5 4.26717 -0.0200443 -0.637114 4.24353 4.25635 4.35324 4.99956 4.36788 4.28502 0.00466719 0.00897188 0.0218138 0.00190137 -0.00179319 0.000891815
0.00124 5 -4.33438 -4.34757 -4.33438 0 1 0 -1.372 0 0.616679 -0.616679 0.000398173 1 0.753781 0.0252787 -0.031099 -4.95653 4.90905 -4.33438 0.0252787 0.0252787 -5 -0.634883 0.101785 -0.647906 4.36559 4.36232 4.36619 4.99956 4.38406 4.26633 0.00466719 0.00897188 0.00235766 0.00175532 -0.00198868 0.00123336
0.00126 5 -4.33438 -4.34768 -4.33438 0 1 0 -1.37481 0 0.789178 -0.789178 0.000405209 1 0.995413 0.231782 -0.0312215 -4.95695 4.9092 -4.33438 0.231782 0.231782 -5 -0.634879 0.343529 -0.647946 4.36558 4.36297 4.36631 4.99956 4.38414 4.26631 0.00466719 0.00897188 0.00232239 0.00158563 -0.00216399 0.00157836
