t 1 2 3 4 jK0200 jL1 jL2
5.66085 -2.6615 -0.26615 -4.24591 -0.48182 -0.252542 -2.52542 -1.32965
5.66683 -1.70954 -0.170954 -4.51249 -0.368195 -0.212706 -2.12706 -1.3868
5.67281 -0.75561 -0.075561 -4.7056 -0.248763 -0.169758 -1.69758 -1.41903
5.6788 0.183789 0.0183789 -4.82264 -0.125409 -0.124418 -1.24418 -1.42651
5.68478 1.09281 0.109281 -4.86227 -7.6e-05 -0.0774436 -0.774436 -1.40981
5.69077 1.95654 0.195654 -4.82442 0.125258 -0.0296119 -0.296119 -1.36994
5.69675 2.76125 0.276125 -4.71031 0.248616 0.0182911 0.182911 -1.30826
5.70273 3.49457 0.349457 -4.52241 0.368054 0.0654846 0.654846 -1.22646
5.70872 4.14573 0.414573 -4.26439 0.481687 0.111206 1.11206 -1.12657
5.7147 4.70567 0.470567 -3.94104 0.587723 0.154724 1.54724 -1.01084
5.72069 5.16719 0.516719 -3.55819 0.684491 0.195351 1.95351 -0.881748
5.72667 5.525 0.5525 -3.12262 0.770464 0.232452 2.32452 -0.741948
5.73265 5.77579 0.577579 -2.64192 0.844287 0.265458 2.65458 -0.59419
5.73864 5.91826 0.591826 -2.12433 0.904794 0.293873 2.93873 -0.44129
5.74462 5.95303 0.595303 -1.57866 0.951033 0.317283 3.17283 -0.286073
5.75061 5.88264 0.588264 -1.01409 0.982273 0.335361 3.35361 -0.131322
5.75659 5.71144 0.571144 -0.440015 0.998022 0.347872 3.47872 0.0202706
5.76257 5.44547 0.544547 0.134109 0.998032 0.354677 3.54677 0.166147
5.76856 5.09227 0.509227 0.698919 0.982302 0.355734 3.55734 0.303928
5.77454 4.66076 0.466076 1.24531 0.95108 0.351096 3.51096 0.431449
5.78053 4.16102 0.416102 1.76459 0.90486 0.34091 3.4091 0.546794
5.78651 3.60408 0.360408 2.24861 0.844369 0.325415 3.25415 0.648322
5.79249 3.00168 0.300168 2.68992 0.770563 0.304936 3.04936 0.734693
5.79848 2.36607 0.236607 3.08186 0.684604 0.279875 2.79875 0.804876
5.80446 1.70974 0.170974 3.41869 0.587848 0.250707 2.50707 0.858167
5.81045 1.04521 0.104521 3.69566 0.481822 0.217968 2.17968 0.894188
5.81643 0.384791 0.0384791 3.90908 0.368197 0.182247 1.82247 0.912885
5.82241 -0.259632 -0.0259632 4.0564 0.248765 0.144175 1.44175 0.914522
5.8284 -0.876812 -0.0876812 4.13619 0.125411 0.104412 1.04412 0.899663
5.83438 -1.45632 -0.145632 4.14818 7.8e-05 0.0636358 0.636358 0.869157
5.84037 -1.98873 -0.198873 4.09326 -0.125256 0.0225333 0.225333 0.824113
5.84635 -2.46574 -0.246574 3.97343 -0.248614 -0.018216 -0.18216 0.765871
5.85233 -2.88033 -0.288033 3.79176 -0.368052 -0.0579486 -0.579486 0.695971
5.85832 -3.22684 -0.322684 3.55229 -0.481685 -0.0960295 -0.960295 0.61612
5.8643 -3.50102 -0.350102 3.26003 -0.587722 -0.131862 -1.31862 0.528153
5.87029 -3.7001 -0.37001 2.92075 -0.68449 -0.164898 -1.64898 0.433998
5.87627 -3.8228 -0.38228 2.54096 -0.770463 -0.194646 -1.94646 0.335636
5.88225 -3.86929 -0.386929 2.12774 -0.844286 -0.220678 -2.20678 0.235062
5.88824 -3.84117 -0.384117 1.68862 -0.904794 -0.242639 -2.42639 0.134248
5.89422 -3.74137 -0.374137 1.23143 -0.951032 -0.260247 -2.60247 0.0351063
5.90021 -3.57412 -0.357412 0.764177 -0.982272 -0.273303 -2.73303 -0.0605438
5.90619 -3.34478 -0.334478 0.294899 -0.998022 -0.281685 -2.81685 -0.151008
5.91217 -3.0597 -0.30597 -0.16849 -0.998032 -0.285356 -2.85356 -0.234747
5.91816 -2.72614 -0.272614 -0.618324 -0.982302 -0.284359 -2.84359 -0.310397
5.92414 -2.35203 -0.235203 -1.04732 -0.951081 -0.278816 -2.78816 -0.376794
5.93013 -1.94586 -0.194586 -1.44871 -0.904861 -0.268925 -2.68925 -0.432989
5.93611 -1.51647 -0.151647 -1.81633 -0.84437 -0.254952 -2.54952 -0.478259
5.94209 -1.07289 -0.107289 -2.14472 -0.770564 -0.237229 -2.37229 -0.512114
5.94808 -0.624155 -0.0624155 -2.42926 -0.684605 -0.216145 -2.16145 -0.534303
5.95406 -0.179129 -0.0179129 -2.66614 -0.58785 -0.192137 -1.92137 -0.544806
5.96005 0.25365 0.025365 -2.85252 -0.481824 -0.165683 -1.65683 -0.543832
5.96603 0.666129 0.0666129 -2.98648 -0.368199 -0.13729 -1.3729 -0.531806
5.97201 1.05088 0.105088 -3.06708 -0.248767 -0.107488 -1.07488 -0.509356
5.978 1.40123 0.140123 -3.09434 -0.125413 -0.0768186 -0.768186 -0.477295
5.98398 1.71136 0.171136 -3.06923 -8e-05 -0.0458224 -0.458224 -0.436597
